treatment,comp,plot_id,year,inv_date,timestep,tree_id,Status_raw,Species_raw,dbh_cm,tph,ba_m2ha,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,species,status,Remove flag,PFT,Outlier,DBH_BA,Treatment,PFT_simple
burn,400,0400-00118,2003,2003-06-01,post_1,0400-00118-38,Live,ABCO,46.7,24.69136,4.229301,2.0,1.5,0.75,2001.0,2003,ABCO,Live,0,fir,0,46.7,Burn,fir
burn,400,0400-00118,2003,2003-06-01,post_1,0400-00118-12,Live,PSME,34.5,24.69136,2.308198,2.0,1.2000000000000028,0.6000000000000014,2001.0,2003,ABCO,Live,0,fir,0,34.5,Burn,fir
burn,400,0400-00120,2003,2003-06-01,post_1,0400-00120-15,Live,ABCO,20.1,24.69136,0.7834783,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,ABCO,Live,0,fir,0,20.1,Burn,fir
mech,490,0490-00020,2003,2003-06-01,post_1,0490-00020-6,Live,ABCO,44.2,24.69136,3.788606,2.0,1.3000000000000045,0.6500000000000021,2001.0,2003,ABCO,Live,0,fir,0,44.2,Thin,fir
control,590,0590-00009,2003,2003-06-01,post_1,0590-00009-14,Live,ABCO,17.5,24.69136,0.5938968,2.0,0.5,0.25,2001.0,2003,ABCO,Live,0,fir,0,17.5,None,fir
burn,340,0340-00025,2003,2003-06-01,post_1,0340-00025-15,Live,PSME,57.9,24.69136,6.501177,2.0,3.0,1.5,2001.0,2003,ABCO,Live,0,fir,0,57.9,Burn,fir
mechburn,380,0380-00102,2003,2003-06-01,post_1,0380-00102-9,Live,PSME,15.7,24.69136,0.4780069,2.0,0.6999999999999993,0.3499999999999996,2001.0,2003,CADE,Live,0,cedar,0,15.7,Burn+Thin,cedar
control,590,0590-00118,2003,2003-06-01,post_1,0590-00118-14,Live,PIPO,11.9,24.69136,0.2746179,2.0,-0.5,-0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,11.9,None,pine
control,590,0590-00118,2003,2003-06-01,post_1,0590-00118-15,Live,PIPO,15.7,24.69136,0.4780069,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,15.7,None,pine
control,590,0590-00115,2003,2003-06-01,post_1,0590-00115-15,Live,PIPO,15.0,24.69136,0.4363323,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,15.0,None,pine
burn,60,0060-00104,2003,2003-06-01,post_1,0060-00104-9,Live,PIPO,11.9,24.69136,0.2746179,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,11.9,Burn,pine
mechburn,380,0380-00110,2003,2003-06-01,post_1,0380-00110-6,Live,PILA,13.0,24.69136,0.327734,2.0,-0.5,-0.25,2001.0,2003,PILA,Live,0,white_pine,0,13.0,Burn+Thin,pine
control,240,0240-00114,2003,2003-06-01,post_1,0240-00114-5,Live,PIPO,12.7,24.69136,0.3127824,2.0,0.2999999999999989,0.1499999999999994,2001.0,2003,PIPO,Live,0,yellow_pine,0,12.7,None,pine
control,590,0590-00009,2003,2003-06-01,post_1,0590-00009-53,Live,PIPO,13.5,24.69136,0.3534292,2.0,0.3000000000000007,0.1500000000000003,2001.0,2003,PIPO,Live,0,yellow_pine,0,13.5,None,pine
control,240,0240-00009,2003,2003-06-01,post_1,0240-00009-22,Live,PIPO,12.2,24.69136,0.2886387,2.0,0.7999999999999989,0.3999999999999994,2001.0,2003,PIPO,Live,0,yellow_pine,0,12.2,None,pine
burn,60,0060-00104,2003,2003-06-01,post_1,0060-00104-6,Live,PIPO,13.7,24.69136,0.3639787,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,13.7,Burn,pine
burn,60,0060-00021,2003,2003-06-01,post_1,0060-00021-31,Live,PIPO,13.2,24.69136,0.3378957,2.0,0.1999999999999993,0.0999999999999996,2001.0,2003,PIPO,Live,0,yellow_pine,0,13.2,Burn,pine
burn,60,0060-00117,2003,2003-06-01,post_1,0060-00117-11,Live,PIPO,14.0,24.69136,0.3800939,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,PIPO,Live,0,yellow_pine,0,14.0,Burn,pine
burn,400,0400-00119,2003,2003-06-01,post_1,0400-00119-36,Live,PIPO,30.5,24.69136,1.803992,2.0,1.5,0.75,2001.0,2003,PIPO,Live,0,yellow_pine,0,30.5,Burn,pine
mechburn,570,0570-00101,2003,2003-06-01,post_1,0570-00101-18,Live,PIPO,69.1,24.69136,9.259573,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,69.1,Burn+Thin,pine
burn,340,0340-00115,2003,2003-06-01,post_1,0340-00115-2,Live,PILA,20.6,24.69136,0.8229421,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,PILA,Live,0,white_pine,0,20.6,Burn,pine
control,590,0590-00118,2003,2003-06-01,post_1,0590-00118-17,Live,PIPO,69.3,24.69136,9.313251,2.0,1.7000000000000028,0.8500000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,69.3,None,pine
mechburn,570,0570-00013,2003,2003-06-01,post_1,0570-00013-35,Live,PIPO,69.3,24.69136,9.313251,2.0,0.7000000000000028,0.3500000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,69.3,Burn+Thin,pine
mechburn,180,0180-00108,2003,2003-06-01,post_1,0180-00108-10,Live,PIPO,54.4,24.69136,5.738953,2.0,1.6000000000000014,0.8000000000000007,2001.0,2003,PIPO,Live,0,yellow_pine,0,54.4,Burn+Thin,pine
control,240,0240-00115,2003,2003-06-01,post_1,0240-00115-19,Live,PIPO,23.4,24.69136,1.061858,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,23.4,None,pine
control,590,0590-00102,2003,2003-06-01,post_1,0590-00102-10,Live,PIPO,59.4,24.69136,6.842389,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,59.4,None,pine
control,590,0590-00117,2003,2003-06-01,post_1,0590-00117-3,Live,PIPO,70.9,24.69136,9.748265,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,70.9,None,pine
control,590,0590-00118,2003,2003-06-01,post_1,0590-00118-16,Live,PIPO,42.4,24.69136,3.486315,2.0,1.5,0.75,2001.0,2003,PIPO,Live,0,yellow_pine,0,42.4,None,pine
control,240,0240-00007,2003,2003-06-01,post_1,0240-00007-101,Live,PIPO,85.6,24.69136,14.20962,2.0,4.299999999999997,2.1499999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,85.6,None,pine
mechburn,570,0570-00101,2003,2003-06-01,post_1,0570-00101-14,Live,PIPO,63.5,24.69136,7.81956,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,63.5,Burn+Thin,pine
control,590,0590-00117,2003,2003-06-01,post_1,0590-00117-5,Live,PIPO,31.5,24.69136,1.924226,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,31.5,None,pine
mechburn,180,0180-00108,2003,2003-06-01,post_1,0180-00108-15,Live,PIPO,82.6,24.69136,13.23107,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,82.6,Burn+Thin,pine
control,590,0590-00102,2003,2003-06-01,post_1,0590-00102-21,Live,PIPO,72.1,24.69136,10.08104,2.0,1.1999999999999886,0.5999999999999943,2001.0,2003,PIPO,Live,0,yellow_pine,0,72.1,None,pine
burn,400,0400-00121,2003,2003-06-01,post_1,0400-00121-11,Live,PIPO,73.2,24.69136,10.39099,2.0,2.1000000000000085,1.0500000000000045,2001.0,2003,PIPO,Live,0,yellow_pine,0,73.2,Burn,pine
burn,400,0400-00105,2003,2003-06-01,post_1,0400-00105-7,Live,PIPO,42.4,24.69136,3.486315,2.0,1.5,0.75,2001.0,2003,PIPO,Live,0,yellow_pine,0,42.4,Burn,pine
mechburn,570,0570-00111,2003,2003-06-01,post_1,0570-00111-13,Live,PIPO,65.0,24.69136,8.193351,2.0,1.7999999999999972,0.8999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,65.0,Burn+Thin,pine
mechburn,180,0180-00010,2003,2003-06-01,post_1,0180-00010-13,Live,PIPO,64.0,24.69136,7.943187,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,64.0,Burn+Thin,pine
mechburn,180,0180-00018,2003,2003-06-01,post_1,0180-00018-11,Live,PIPO,51.6,24.69136,5.163382,2.0,0.3000000000000042,0.1500000000000021,2001.0,2003,PIPO,Live,0,yellow_pine,0,51.6,Burn+Thin,pine
burn,400,0400-00121,2003,2003-06-01,post_1,0400-00121-14,Live,PIPO,72.1,24.69136,10.08104,2.0,1.1999999999999886,0.5999999999999943,2001.0,2003,PIPO,Live,0,yellow_pine,0,72.1,Burn,pine
control,240,0240-00115,2003,2003-06-01,post_1,0240-00115-23,Live,PIPO,46.2,24.69136,4.139223,2.0,4.800000000000004,2.400000000000002,2001.0,2003,PIPO,Live,0,yellow_pine,1,44.008,None,pine
mechburn,180,0180-00111,2003,2003-06-01,post_1,0180-00111-24,Live,PIPO,47.8,24.69136,4.430887,2.0,0.5999999999999943,0.2999999999999971,2001.0,2003,PIPO,Live,0,yellow_pine,0,47.8,Burn+Thin,pine
mechburn,380,0380-00118,2003,2003-06-01,post_1,0380-00118-12,Live,PIPO,86.4,24.69136,14.47646,2.0,1.3000000000000114,0.6500000000000057,2001.0,2003,PIPO,Live,0,yellow_pine,0,86.4,Burn+Thin,pine
control,590,0590-00117,2003,2003-06-01,post_1,0590-00117-6,Live,PIPO,64.0,24.69136,7.943187,2.0,1.2999999999999972,0.6499999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,64.0,None,pine
mech,350,0350-00002,2003,2003-06-01,post_1,0350-00002-10,Live,PIPO,84.8,24.69136,13.94526,2.0,1.5,0.75,2001.0,2003,PIPO,Live,0,yellow_pine,0,84.8,Thin,pine
mechburn,570,0570-00112,2003,2003-06-01,post_1,0570-00112-7,Live,PIPO,61.0,24.69136,7.215967,2.0,1.6000000000000014,0.8000000000000007,2001.0,2003,PIPO,Live,0,yellow_pine,0,61.0,Burn+Thin,pine
mechburn,180,0180-00107,2003,2003-06-01,post_1,0180-00107-12,Live,PIPO,74.2,24.69136,10.67684,2.0,1.2999999999999972,0.6499999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,74.2,Burn+Thin,pine
control,590,0590-00102,2003,2003-06-01,post_1,0590-00102-23,Live,PIPO,59.9,24.69136,6.958065,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,59.9,None,pine
mechburn,380,0380-00118,2003,2003-06-01,post_1,0380-00118-6,Live,PIPO,57.2,24.69136,6.344931,2.0,-0.5,-0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,57.2,Burn+Thin,pine
mechburn,380,0380-00120,2003,2003-06-01,post_1,0380-00120-12,Live,PIPO,63.8,24.69136,7.89362,2.0,1.5999999999999943,0.7999999999999972,2001.0,2003,PIPO,Live,0,yellow_pine,0,63.8,Burn+Thin,pine
mechburn,570,0570-00105,2003,2003-06-01,post_1,0570-00105-1,Live,PIPO,77.7,24.69136,11.70784,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,77.7,Burn+Thin,pine
control,590,0590-00111,2003,2003-06-01,post_1,0590-00111-24,Live,PIPO,88.6,24.69136,15.22307,2.0,2.0,1.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,88.6,None,pine
mechburn,570,0570-00017,2003,2003-06-01,post_1,0570-00017-1,Live,PIPO,104.4,24.69136,21.13664,2.0,-0.5,-0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,104.4,Burn+Thin,pine
mechburn,570,0570-00011,2003,2003-06-01,post_1,0570-00011-20,Live,PIPO,49.5,24.69136,4.751659,2.0,1.5,0.75,2001.0,2003,PIPO,Live,0,yellow_pine,0,49.5,Burn+Thin,pine
control,40,0040-00109,2003,2003-06-01,post_1,0040-00109-7,Live,PIPO,102.1,24.69136,20.21559,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,102.1,None,pine
burn,340,0340-00109,2003,2003-06-01,post_1,0340-00109-18,Live,PIPO,57.9,24.69136,6.501177,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,57.9,Burn,pine
mechburn,570,0570-00102,2003,2003-06-01,post_1,0570-00102-14,Live,PIPO,48.5,24.69136,4.561612,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,48.5,Burn+Thin,pine
burn,60,0060-00119,2003,2003-06-01,post_1,0060-00119-1,Live,PIPO,68.8,24.69136,9.179346,2.0,-0.7999999999999972,-0.3999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,68.8,Burn,pine
mechburn,570,0570-00101,2003,2003-06-01,post_1,0570-00101-9,Live,PIPO,52.6,24.69136,5.365452,2.0,1.8000000000000045,0.9000000000000021,2001.0,2003,PIPO,Live,0,yellow_pine,0,52.6,Burn+Thin,pine
control,590,0590-00111,2003,2003-06-01,post_1,0590-00111-6,Live,PIPO,68.1,24.69136,8.993507,2.0,1.7999999999999972,0.8999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,68.1,None,pine
mech,350,0350-00119,2003,2003-06-01,post_1,0350-00119-15,Live,PIPO,95.3,24.69136,17.61249,2.0,-0.7000000000000028,-0.3500000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,95.3,Thin,pine
burn,400,0400-00106,2003,2003-06-01,post_1,0400-00106-2,Live,PIPO,81.8,24.69136,12.97602,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,81.8,Burn,pine
burn,340,0340-00121,2003,2003-06-01,post_1,0340-00121-5,Live,PIPO,32.3,24.69136,2.023205,2.0,0.0,0.0,2001.0,2003,PILA,Live,0,white_pine,0,32.3,Burn,pine
control,590,0590-00113,2003,2003-06-01,post_1,0590-00113-9,Live,PIPO,61.7,24.69136,7.382529,2.0,2.3000000000000043,1.150000000000002,2001.0,2003,PIPO,Live,0,yellow_pine,0,61.7,None,pine
mechburn,570,0570-00103,2003,2003-06-01,post_1,0570-00103-12,Live,PIPO,70.4,24.69136,9.611257,2.0,2.300000000000012,1.1500000000000057,2001.0,2003,PIPO,Live,0,yellow_pine,0,70.4,Burn+Thin,pine
mechburn,380,0380-00002,2003,2003-06-01,post_1,0380-00002-19,Live,PIPO,49.3,24.69136,4.713339,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,49.3,Burn+Thin,pine
burn,400,0400-00121,2003,2003-06-01,post_1,0400-00121-5,Live,PIPO,68.6,24.69136,9.126055,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,PIPO,Live,0,yellow_pine,0,68.6,Burn,pine
mechburn,380,0380-00120,2003,2003-06-01,post_1,0380-00120-10,Live,PIPO,73.2,24.69136,10.39099,2.0,1.7999999999999972,0.8999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,73.2,Burn+Thin,pine
mechburn,570,0570-00113,2003,2003-06-01,post_1,0570-00113-14,Live,PIPO,70.4,24.69136,9.611257,2.0,1.8000000000000114,0.9000000000000057,2001.0,2003,PIPO,Live,0,yellow_pine,0,70.4,Burn+Thin,pine
mechburn,570,0570-00115,2003,2003-06-01,post_1,0570-00115-1,Live,PIPO,19.1,24.69136,0.7074595,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,19.1,Burn+Thin,pine
control,40,0040-00103,2003,2003-06-01,post_1,0040-00103-4,Live,PIPO,85.3,24.69136,14.11019,2.0,1.2000000000000028,0.6000000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,85.3,None,pine
mechburn,570,0570-00111,2003,2003-06-01,post_1,0570-00111-9,Live,PIPO,25.1,24.69136,1.22175,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,25.1,Burn+Thin,pine
burn,60,0060-00106,2003,2003-06-01,post_1,0060-00106-17,Live,PIPO,59.9,24.69136,6.958065,2.0,0.1999999999999957,0.0999999999999978,2001.0,2003,PIPO,Live,0,yellow_pine,0,59.9,Burn,pine
mech,190,0190-00104,2003,2003-06-01,post_1,0190-00104-2,Live,PIPO,72.9,24.69136,10.30599,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,72.9,Thin,pine
control,40,0040-00104,2003,2003-06-01,post_1,0040-00104-9,Live,PIPO,71.6,24.69136,9.941706,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,71.6,None,pine
control,590,0590-00107,2003,2003-06-01,post_1,0590-00107-17,Live,PIPO,65.8,24.69136,8.396275,2.0,1.2999999999999972,0.6499999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,65.8,None,pine
control,240,0240-00113,2003,2003-06-01,post_1,0240-00113-44,Live,PIPO,59.7,24.69136,6.911678,2.0,0.8000000000000043,0.4000000000000021,2001.0,2003,PIPO,Live,0,yellow_pine,0,59.7,None,pine
mech,190,0190-00111,2003,2003-06-01,post_1,0190-00111-17,Live,PIPO,76.5,24.69136,11.349,2.0,-1.0,-0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,76.5,Thin,pine
mechburn,180,0180-00120,2003,2003-06-01,post_1,0180-00120-6,Live,PIPO,38.1,24.69136,2.815042,2.0,0.8000000000000043,0.4000000000000021,2001.0,2003,PIPO,Live,0,yellow_pine,0,38.1,Burn+Thin,pine
control,590,0590-00107,2003,2003-06-01,post_1,0590-00107-10,Live,PIPO,61.7,24.69136,7.382529,2.0,-1.0,-0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,61.7,None,pine
burn,60,0060-00113,2003,2003-06-01,post_1,0060-00113-3,Live,PIPO,78.0,24.69136,11.79843,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,78.0,Burn,pine
control,240,0240-00115,2003,2003-06-01,post_1,0240-00115-38,Live,PIPO,39.4,24.69136,3.010421,2.0,1.6000000000000014,0.8000000000000007,2001.0,2003,PIPO,Live,0,yellow_pine,0,39.4,None,pine
burn,60,0060-00114,2003,2003-06-01,post_1,0060-00114-3,Live,PIPO,87.4,24.69136,14.8135,2.0,-0.1999999999999886,-0.0999999999999943,2001.0,2003,PIPO,Live,0,yellow_pine,0,87.4,Burn,pine
mechburn,180,0180-00010,2003,2003-06-01,post_1,0180-00010-15,Live,PIPO,20.3,24.69136,0.7991475,2.0,-1.0,-0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,20.3,Burn+Thin,pine
mechburn,570,0570-00106,2003,2003-06-01,post_1,0570-00106-5,Live,PIPO,99.3,24.69136,19.122,2.0,1.5,0.75,2001.0,2003,PIPO,Live,0,yellow_pine,0,99.3,Burn+Thin,pine
control,590,0590-00109,2003,2003-06-01,post_1,0590-00109-2,Live,PIPO,88.9,24.69136,15.32634,2.0,13.200000000000005,6.600000000000001,2001.0,2003,PIPO,Live,0,yellow_pine,1,76.275,None,pine
control,590,0590-00109,2003,2003-06-01,post_1,0590-00109-16,Live,PIPO,89.9,24.69136,15.67308,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,89.9,None,pine
control,240,0240-00109,2003,2003-06-01,post_1,0240-00109-30,Live,PIPO,24.4,24.69136,1.154555,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,24.4,None,pine
mechburn,570,0570-00110,2003,2003-06-01,post_1,0570-00110-3,Live,PIPO,66.8,24.69136,8.65342,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,66.8,Burn+Thin,pine
control,590,0590-00106,2003,2003-06-01,post_1,0590-00106-20,Live,PIPO,87.9,24.69136,14.98348,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,87.9,None,pine
mechburn,380,0380-00125,2003,2003-06-01,post_1,0380-00125-16,Live,PIPO,81.3,24.69136,12.81787,2.0,2.0999999999999943,1.0499999999999972,2001.0,2003,PIPO,Live,0,yellow_pine,0,81.3,Burn+Thin,pine
mechburn,180,0180-00102,2003,2003-06-01,post_1,0180-00102-14,Live,PIPO,46.2,24.69136,4.139223,2.0,0.7000000000000028,0.3500000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,46.2,Burn+Thin,pine
burn,60,0060-00103,2003,2003-06-01,post_1,0060-00103-16,Live,PIPO,52.8,24.69136,5.406332,2.0,0.1999999999999957,0.0999999999999978,2001.0,2003,PIPO,Live,0,yellow_pine,0,52.8,Burn,pine
mechburn,180,0180-00018,2003,2003-06-01,post_1,0180-00018-8,Live,PIPO,67.1,24.69136,8.73132,2.0,2.299999999999997,1.1499999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,67.1,Burn+Thin,pine
burn,400,0400-00110,2003,2003-06-01,post_1,0400-00110-6,Live,PIPO,76.2,24.69136,11.26017,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,76.2,Burn,pine
mech,190,0190-00104,2003,2003-06-01,post_1,0190-00104-14,Live,PILA,56.1,24.69136,6.103242,2.0,0.5,0.25,2001.0,2003,PILA,Live,0,white_pine,0,56.1,Thin,pine
burn,400,0400-00022,2003,2003-06-01,post_1,0400-00022-24,Live,PIPO,58.9,24.69136,6.727682,2.0,1.5,0.75,2001.0,2003,PIPO,Live,0,yellow_pine,0,58.9,Burn,pine
control,590,0590-00107,2003,2003-06-01,post_1,0590-00107-12,Live,PIPO,71.4,24.69136,9.886243,,,,,2003,PIPO,Live,0,yellow_pine,0,71.4,None,pine
burn,60,0060-00109,2003,2003-06-01,post_1,0060-00109-10,Live,PIPO,71.6,24.69136,9.941706,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,71.6,Burn,pine
control,590,0590-00107,2003,2003-06-01,post_1,0590-00107-20,Live,PIPO,81.8,24.69136,12.97602,2.0,1.2999999999999972,0.6499999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,81.8,None,pine
control,240,0240-00115,2003,2003-06-01,post_1,0240-00115-47,Live,PIPO,37.6,24.69136,2.741641,2.0,1.5,0.75,2001.0,2003,PIPO,Live,0,yellow_pine,0,37.6,None,pine
control,590,0590-00021,2003,2003-06-01,post_1,0590-00021-14,Live,PIPO,73.3,24.69136,10.4194,,,,,2003,PIPO,Live,0,yellow_pine,0,73.3,None,pine
control,590,0590-00105,2003,2003-06-01,post_1,0590-00105-9,Live,PIPO,37.1,24.69136,2.66921,2.0,0.8000000000000043,0.4000000000000021,2001.0,2003,PIPO,Live,0,yellow_pine,0,37.1,None,pine
control,590,0590-00105,2003,2003-06-01,post_1,0590-00105-8,Live,PIPO,63.2,24.69136,7.745849,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,63.2,None,pine
mechburn,380,0380-00114,2003,2003-06-01,post_1,0380-00114-4,Live,PIPO,81.0,24.69136,12.72345,2.0,1.2000000000000028,0.6000000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,81.0,Burn+Thin,pine
control,590,0590-00009,2003,2003-06-01,post_1,0590-00009-9,Live,PIPO,19.1,24.69136,0.7074595,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,PIPO,Live,0,yellow_pine,0,19.1,None,pine
mechburn,180,0180-00109,2003,2003-06-01,post_1,0180-00109-22,Live,PIPO,66.3,24.69136,8.524363,2.0,2.299999999999997,1.1499999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,66.3,Burn+Thin,pine
mechburn,570,0570-00107,2003,2003-06-01,post_1,0570-00107-4,Live,PIPO,82.6,24.69136,13.23107,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,82.6,Burn+Thin,pine
control,240,0240-00005,2003,2003-06-01,post_1,0240-00005-29,Live,PIPO,25.7,24.69136,1.280858,2.0,2.3000000000000007,1.1500000000000004,2001.0,2003,PIPO,Live,0,yellow_pine,0,25.7,None,pine
mech,190,0190-00026,2003,2003-06-01,post_1,0190-00026-6,Live,PIPO,61.2,24.69136,7.263362,2.0,0.5,0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,61.2,Thin,pine
mechburn,570,0570-00013,2003,2003-06-01,post_1,0570-00013-25,Live,PIPO,57.9,24.69136,6.501177,2.0,0.6999999999999957,0.3499999999999978,2001.0,2003,PIPO,Live,0,yellow_pine,0,57.9,Burn+Thin,pine
burn,340,0340-00124,2003,2003-06-01,post_1,0340-00124-12,Live,PIPO,77.5,24.69136,11.64765,2.0,1.5999999999999943,0.7999999999999972,2001.0,2003,PIPO,Live,0,yellow_pine,0,77.5,Burn,pine
mechburn,180,0180-00111,2003,2003-06-01,post_1,0180-00111-15,Live,PIPO,68.1,24.69136,8.993507,2.0,3.299999999999997,1.6499999999999986,2001.0,2003,PIPO,Live,0,yellow_pine,0,68.1,Burn+Thin,pine
burn,60,0060-00119,2003,2003-06-01,post_1,0060-00119-3,Live,PIPO,31.0,24.69136,1.863624,2.0,-2.0,-1.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,31.0,Burn,pine
burn,400,0400-00022,2003,2003-06-01,post_1,0400-00022-22,Live,PIPO,24.4,24.69136,1.154555,2.0,-0.5,-0.25,2001.0,2003,PIPO,Live,0,yellow_pine,0,24.4,Burn,pine
mech,190,0190-00110,2003,2003-06-01,post_1,0190-00110-9,Live,PIPO,76.5,24.69136,11.349,2.0,1.0999999999999943,0.5499999999999972,2001.0,2003,PIPO,Live,0,yellow_pine,0,76.5,Thin,pine
mechburn,570,0570-00113,2003,2003-06-01,post_1,0570-00113-16,Live,PIPO,74.7,24.69136,10.82122,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,74.7,Burn+Thin,pine
control,590,0590-00105,2003,2003-06-01,post_1,0590-00105-12,Live,PIPO,74.2,24.69136,10.67684,2.0,0.0,0.0,2001.0,2003,PIPO,Live,0,yellow_pine,0,74.2,None,pine
burn,400,0400-00108,2003,2003-06-01,post_1,0400-00108-2,Live,PIPO,93.0,24.69136,16.77261,2.0,1.5999999999999943,0.7999999999999972,2001.0,2003,PIPO,Live,0,yellow_pine,0,93.0,Burn,pine
mechburn,380,0380-00015,2003,2003-06-01,post_1,0380-00015-13,Live,PIPO,84.8,24.69136,13.94526,2.0,3.0,1.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,84.8,Burn+Thin,pine
control,240,0240-00115,2003,2003-06-01,post_1,0240-00115-3,Live,PIPO,43.2,24.69136,3.619115,2.0,1.3000000000000045,0.6500000000000021,2001.0,2003,PIPO,Live,0,yellow_pine,0,43.2,None,pine
control,590,0590-00106,2003,2003-06-01,post_1,0590-00106-12,Live,PIPO,81.5,24.69136,12.88101,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,81.5,None,pine
mechburn,180,0180-00109,2003,2003-06-01,post_1,0180-00109-26,Live,PIPO,53.6,24.69136,5.571401,2.0,1.0,0.5,2001.0,2003,PIPO,Live,0,yellow_pine,0,53.6,Burn+Thin,pine
control,40,0040-00104,2003,2003-06-01,post_1,0040-00104-5,Live,PIPO,99.8,24.69136,19.31505,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,PIPO,Live,0,yellow_pine,0,99.8,None,pine
control,590,0590-00113,2003,2003-06-01,post_1,0590-00113-10,Live,PIPO,63.5,24.69136,7.81956,2.0,-0.2999999999999971,-0.1499999999999985,2001.0,2003,PIPO,Live,0,yellow_pine,0,63.5,None,pine
