treatment,comp,plot_id,year,timestep,tree_id,Status_raw,Species_raw,dbh_cm,tph,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,species,status,Remove flag,Outlier,DBH_BA,Treatment,PFT_simple
mech,490,0490-00102,2020,post_18,0490-00102-9,Live,PILA,103.632,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,PILA,Live,0,0,103.632,Thin,pine
mechburn,380,0380-00107,2020,post_18,0380-00107-19,Live,PILA,92.964,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,PILA,Live,0,0,92.964,Burn+Thin,pine
burn,400,0400-00024,2020,post_18,0400-00024-12,Live,PILA,71.628,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,PILA,Live,0,0,71.628,Burn,pine
mechburn,380,0380-00119,2020,post_18,0380-00119-2,Live,PILA,89.916,24.69136,4.0,2.539999999999992,0.634999999999998,2016.0,2020,PILA,Live,0,0,89.916,Burn+Thin,pine
burn,400,0400-00116,2020,post_18,0400-00116-10,Live,PILA,93.726,24.69136,4.0,3.048000000000002,0.7620000000000005,2016.0,2020,PILA,Live,0,0,93.726,Burn,pine
mechburn,180,0180-00114,2020,post_18,0180-00114-5,Snag,PILA,101.854,24.69136,4.0,0.0,0.0,2016.0,2020,PILA,Snag,0,0,101.854,Burn+Thin,pine
mechburn,180,0180-00102,2020,post_18,0180-00102-8,Live,PILA,117.602,24.69136,4.0,-0.7620000000000005,-0.1905000000000001,2016.0,2020,PILA,Live,0,0,117.602,Burn+Thin,pine
burn,60,0060-00117,2020,post_18,0060-00117-6,Live,PILA,126.746,24.69136,4.0,2.539999999999992,0.634999999999998,2016.0,2020,PILA,Live,0,0,126.746,Burn,pine
control,240,0240-00105,2020,post_18,0240-00105-21,Live,PILA,37.084,24.69136,4.0,1.2700000000000031,0.3175000000000008,2016.0,2020,PILA,Live,0,0,37.084,None,pine
mech,350,0350-00116,2020,post_18,0350-00116-7,Live,PILA,86.106,24.69136,4.0,4.063999999999993,1.0159999999999982,2016.0,2020,PILA,Live,0,0,86.106,Thin,pine
mechburn,180,0180-00107,2020,post_18,0180-00107-4,Live,PILA,122.174,24.69136,4.0,1.2700000000000102,0.3175000000000025,2016.0,2020,PILA,Live,0,0,122.174,Burn+Thin,pine
control,240,0240-00113,2020,post_18,0240-00113-41,Live,PILA,110.236,24.69136,4.0,6.3500000000000085,1.587500000000002,2016.0,2020,PILA,Live,0,0,110.236,None,pine
control,240,0240-00003,2020,post_18,0240-00003-14,Live,PILA,94.234,24.69136,4.0,4.825999999999993,1.2064999999999984,2016.0,2020,PILA,Live,0,0,94.234,None,pine
control,240,0240-00105,2020,post_18,0240-00105-2,Live,PILA,80.01,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,PILA,Live,0,0,80.01,None,pine
control,590,0590-00009,2020,post_18,0590-00009-11,Live,PILA,83.312,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,PILA,Live,0,0,83.312,None,pine
mechburn,380,0380-00119,2020,post_18,0380-00119-19,Live,PILA,107.95,24.69136,4.0,0.0,0.0,2016.0,2020,PILA,Live,0,0,107.95,Burn+Thin,pine
control,240,0240-00105,2020,post_18,0240-00105-8,Live,PILA,47.752,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,PILA,Live,0,0,47.752,None,pine
mechburn,180,0180-00107,2020,post_18,0180-00107-19,Live,PILA,40.132,24.69136,4.0,3.302,0.8254999999999999,2016.0,2020,PILA,Live,0,0,40.132,Burn+Thin,pine
mechburn,380,0380-00117,2020,post_18,0380-00117-5,Live,PILA,81.28,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,PILA,Live,0,0,81.28,Burn+Thin,pine
mech,490,0490-00126,2020,post_18,0490-00126-12,Live,PILA,63.5,24.69136,4.0,4.317999999999998,1.0794999999999997,2016.0,2020,PILA,Live,0,0,63.5,Thin,pine
mech,350,0350-00111,2020,post_18,0350-00111-26,Live,PILA,105.664,24.69136,4.0,4.064000000000007,1.0160000000000018,2016.0,2020,PILA,Live,0,0,105.664,Thin,pine
control,240,0240-00102,2020,post_18,0240-00102-3,Live,PILA,35.814,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,PILA,Live,0,0,35.814,None,pine
control,240,0240-00107,2020,post_18,0240-00107-8,Live,PILA,41.91,24.69136,4.0,4.064,1.016,2016.0,2020,PILA,Live,0,0,41.91,None,pine
control,240,0240-00026,2020,post_18,0240-00026-18,Live,PILA,85.598,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,PILA,Live,0,0,85.598,None,pine
control,240,0240-00102,2020,post_18,0240-00102-4,Live,PILA,44.196,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,PILA,Live,0,0,44.196,None,pine
mech,490,0490-00115,2020,post_18,0490-00115-6,Live,PILA,78.74,24.69136,4.0,-8.128,-2.032,2016.0,2020,PILA,Live,0,0,78.74,Thin,pine
mechburn,380,0380-00114,2020,post_18,0380-00114-9,Live,PILA,118.11,24.69136,4.0,-3.5559999999999974,-0.8889999999999993,2016.0,2020,PILA,Live,0,0,118.11,Burn+Thin,pine
mechburn,180,0180-00121,2020,post_18,0180-00121-26,Snag,PILA,110.49,24.69136,4.0,0.0,0.0,2016.0,2020,PILA,Snag,0,0,110.49,Burn+Thin,pine
control,40,0040-00105,2020,post_18,0040-00105-1,Live,PILA,116.332,24.69136,4.0,2.793999999999997,0.6984999999999992,2016.0,2020,PILA,Live,0,0,116.332,None,pine
control,240,0240-00114,2020,post_18,0240-00114-20,Live,PILA,36.83,24.69136,4.0,-7.620000000000003,-1.9050000000000007,2016.0,2020,PILA,Live,0,0,36.83,None,pine
mech,490,0490-00104,2020,post_18,0490-00104-2,Live,PILA,124.206,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,PILA,Live,0,0,124.206,Thin,pine
mechburn,380,0380-00125,2020,post_18,0380-00125-1,Snag,PILA,104.394,24.69136,4.0,-5.079999999999998,-1.2699999999999996,2016.0,2020,PILA,Snag,0,0,104.394,Burn+Thin,pine
mechburn,380,0380-00102,2020,post_18,0380-00102-21,Live,PILA,93.726,24.69136,4.0,2.793999999999997,0.6984999999999992,2016.0,2020,PILA,Live,0,0,93.726,Burn+Thin,pine
burn,340,0340-00113,2020,post_18,0340-00113-17,Live,PILA,120.396,24.69136,4.0,2.5400000000000063,0.6350000000000016,2016.0,2020,PILA,Live,0,0,120.396,Burn,pine
burn,400,0400-00109,2020,post_18,0400-00109-5,Live,PILA,75.438,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,PILA,Live,0,0,75.438,Burn,pine
control,40,0040-00108,2020,post_18,0040-00108-11,Live,PILA,18.542,24.69136,4.0,0.2540000000000013,0.0635000000000003,2016.0,2020,PILA,Live,0,0,18.542,None,pine
mechburn,180,0180-00121,2020,post_18,0180-00121-35,Live,PILA,75.184,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,PILA,Live,0,0,75.184,Burn+Thin,pine
mech,350,0350-00106,2020,post_18,0350-00106-22,Live,PILA,71.628,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,PILA,Live,0,0,71.628,Thin,pine
mechburn,180,0180-00114,2020,post_18,0180-00114-3,Live,PILA,119.888,24.69136,4.0,0.2540000000000049,0.0635000000000012,2016.0,2020,PILA,Live,0,0,119.888,Burn+Thin,pine
mech,490,0490-00122,2020,post_18,0490-00122-16,Live,PILA,110.49,24.69136,4.0,6.85799999999999,1.7144999999999977,2016.0,2020,PILA,Live,0,0,110.49,Thin,pine
control,40,0040-00111,2020,post_18,0040-00111-9,Live,PILA,63.246,24.69136,4.0,1.0160000000000051,0.2540000000000013,2016.0,2020,PILA,Live,0,0,63.246,None,pine
burn,60,0060-00102,2020,post_18,0060-00102-6,Live,PILA,107.696,24.69136,4.0,1.0159999999999911,0.2539999999999978,2016.0,2020,PILA,Live,0,0,107.696,Burn,pine
control,40,0040-00003,2020,post_18,0040-00003-2,Live,PILA,92.71,24.69136,4.0,1.0159999999999911,0.2539999999999978,2016.0,2020,PILA,Live,0,0,92.71,None,pine
mech,350,0350-00003,2020,post_18,0350-00003-16,Live,PILA,80.01,24.69136,4.0,2.0320000000000107,0.5080000000000027,2016.0,2020,PILA,Live,0,0,80.01,Thin,pine
mech,350,0350-00005,2020,post_18,0350-00005-24,Live,PILA,106.426,24.69136,4.0,3.5559999999999974,0.8889999999999993,2016.0,2020,PILA,Live,0,0,106.426,Thin,pine
mech,490,0490-00117,2020,post_18,0490-00117-6,Live,PILA,112.776,24.69136,4.0,7.111999999999995,1.7779999999999987,2016.0,2020,PILA,Live,0,0,112.776,Thin,pine
mech,350,0350-00111,2020,post_18,0350-00111-18,Live,PILA,85.598,24.69136,4.0,4.825999999999993,1.2064999999999984,2016.0,2020,PILA,Live,0,0,85.598,Thin,pine
control,240,0240-00114,2020,post_18,0240-00114-22,Live,PILA,82.55,24.69136,4.0,2.793999999999997,0.6984999999999992,2016.0,2020,PILA,Live,0,0,82.55,None,pine
burn,400,0400-00112,2020,post_18,0400-00112-18,Live,PILA,33.528,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,PILA,Live,0,0,33.528,Burn,pine
burn,340,0340-00123,2020,post_18,0340-00123-12,Live,PILA,104.902,24.69136,4.0,3.048000000000002,0.7620000000000005,2016.0,2020,PILA,Live,0,0,104.902,Burn,pine
burn,60,0060-00114,2020,post_18,0060-00114-12,Live,PILA,72.644,24.69136,4.0,2.5400000000000063,0.6350000000000016,2016.0,2020,PILA,Live,0,0,72.644,Burn,pine
mech,490,0490-00115,2020,post_18,0490-00115-13,Live,PILA,104.902,24.69136,4.0,4.826000000000008,1.206500000000002,2016.0,2020,PILA,Live,0,0,104.902,Thin,pine
mechburn,180,0180-00102,2020,post_18,0180-00102-22,Snag,PILA,76.708,24.69136,4.0,-10.668000000000006,-2.6670000000000016,2016.0,2020,PILA,Snag,0,1,90.16228571428572,Burn+Thin,pine
burn,400,0400-00109,2020,post_18,0400-00109-11,Live,PILA,69.342,24.69136,4.0,4.825999999999993,1.2064999999999984,2016.0,2020,PILA,Live,0,0,69.342,Burn,pine
mechburn,380,0380-00004,2020,post_18,0380-00004-29,Live,PILA,75.184,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,PILA,Live,0,0,75.184,Burn+Thin,pine
mechburn,380,0380-00113,2020,post_18,0380-00113-21,Snag,PILA,119.888,24.69136,4.0,0.5080000000000098,0.1270000000000024,2016.0,2020,PILA,Snag,0,0,119.888,Burn+Thin,pine
burn,400,0400-00120,2020,post_18,0400-00120-7,Live,PILA,106.68,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,PILA,Live,0,0,106.68,Burn,pine
burn,340,0340-00112,2020,post_18,0340-00112-30,Live,PILA,89.408,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,PILA,Live,0,0,89.408,Burn,pine
mechburn,180,0180-00004,2020,post_18,0180-00004-3,Live,PILA,123.698,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,PILA,Live,0,0,123.698,Burn+Thin,pine
burn,400,0400-00109,2020,post_18,0400-00109-3,Live,PILA,71.628,24.69136,4.0,2.793999999999997,0.6984999999999992,2016.0,2020,PILA,Live,0,0,71.628,Burn,pine
mech,490,0490-00102,2020,post_18,0490-00102-13,Live,PILA,109.22,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,PILA,Live,0,0,109.22,Thin,pine
burn,400,0400-00121,2020,post_18,0400-00121-16,Live,PILA,62.23,24.69136,4.0,2.2859999999999943,0.5714999999999986,2016.0,2020,PILA,Live,0,0,62.23,Burn,pine
mech,490,0490-00035,2020,post_18,0490-00035-13,Live,PILA,95.758,24.69136,4.0,3.048000000000002,0.7620000000000005,2016.0,2020,PILA,Live,0,0,95.758,Thin,pine
mechburn,180,0180-00108,2020,post_18,0180-00108-24,Live,PILA,63.246,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,PILA,Live,0,0,63.246,Burn+Thin,pine
mech,490,0490-00115,2020,post_18,0490-00115-11,Live,PILA,99.314,24.69136,4.0,-6.3500000000000085,-1.587500000000002,2016.0,2020,PILA,Live,0,0,99.314,Thin,pine
burn,400,0400-00108,2020,post_18,0400-00108-8,Live,PILA,70.358,24.69136,4.0,1.0160000000000051,0.2540000000000013,2016.0,2020,PILA,Live,0,0,70.358,Burn,pine
mech,350,0350-00111,2020,post_18,0350-00111-20,Live,PILA,102.87,24.69136,4.0,2.5400000000000063,0.6350000000000016,2016.0,2020,PILA,Live,0,0,102.87,Thin,pine
burn,400,0400-00103,2020,post_18,0400-00103-8,Live,PILA,107.188,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,PILA,Live,0,0,107.188,Burn,pine
mechburn,380,0380-00110,2020,post_18,0380-00110-2,Live,PILA,105.156,24.69136,4.0,2.794000000000011,0.6985000000000028,2016.0,2020,PILA,Live,0,0,105.156,Burn+Thin,pine
mech,490,0490-00041,2020,post_18,0490-00041-16,Live,PILA,123.952,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,PILA,Live,0,0,123.952,Thin,pine
burn,340,0340-00123,2020,post_18,0340-00123-18,Live,PILA,102.362,24.69136,4.0,3.5559999999999974,0.8889999999999993,2016.0,2020,PILA,Live,0,0,102.362,Burn,pine
mech,490,0490-00105,2020,post_18,0490-00105-2,Live,PILA,93.472,24.69136,4.0,3.047999999999988,0.7619999999999969,2016.0,2020,PILA,Live,0,0,93.472,Thin,pine
mech,490,0490-00126,2020,post_18,0490-00126-6,Live,PILA,34.544,24.69136,4.0,2.539999999999999,0.6349999999999998,2016.0,2020,PILA,Live,0,0,34.544,Thin,pine
burn,400,0400-00109,2020,post_18,0400-00109-6,Live,PILA,72.136,24.69136,4.0,1.0159999999999911,0.2539999999999978,2016.0,2020,PILA,Live,0,0,72.136,Burn,pine
burn,340,0340-00112,2020,post_18,0340-00112-4,Live,PILA,120.396,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,PILA,Live,0,0,120.396,Burn,pine
burn,400,0400-00106,2020,post_18,0400-00106-10,Live,PILA,104.648,24.69136,4.0,3.048000000000002,0.7620000000000005,2016.0,2020,PILA,Live,0,0,104.648,Burn,pine
burn,400,0400-00108,2020,post_18,0400-00108-17,Live,PILA,100.584,24.69136,4.0,2.793999999999997,0.6984999999999992,2016.0,2020,PILA,Live,0,0,100.584,Burn,pine
burn,400,0400-00106,2020,post_18,0400-00106-28,Live,PILA,80.772,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,PILA,Live,0,0,80.772,Burn,pine
mech,490,0490-00126,2020,post_18,0490-00126-9,Live,PILA,107.442,24.69136,4.0,6.603999999999999,1.6509999999999998,2016.0,2020,PILA,Live,0,0,107.442,Thin,pine
mech,490,0490-00103,2020,post_18,0490-00103-21,Live,PILA,107.442,24.69136,4.0,1.7779999999999916,0.4444999999999979,2016.0,2020,PILA,Live,0,0,107.442,Thin,pine
mech,350,0350-00103,2020,post_18,0350-00103-11,Live,CADE,18.796,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,CADE,Live,0,0,18.796,Thin,cedar
control,240,0240-00114,2020,post_18,0240-00114-2,Live,CADE,21.336,24.69136,4.0,0.7619999999999969,0.1904999999999992,2016.0,2020,CADE,Live,0,0,21.336,None,cedar
control,590,0590-00106,2020,post_18,0590-00106-7,Live,CADE,16.764,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,16.764,None,cedar
control,240,0240-00022,2020,post_18,0240-00022-43,Live,CADE,15.494,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,15.494,None,cedar
control,240,0240-00026,2020,post_18,0240-00026-32,Live,CADE,16.764,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,CADE,Live,0,0,16.764,None,cedar
mech,490,0490-00125,2020,post_18,0490-00125-1,Live,CADE,17.272,24.69136,4.0,0.7619999999999969,0.1904999999999992,2016.0,2020,CADE,Live,0,0,17.272,Thin,cedar
mech,350,0350-00111,2020,post_18,0350-00111-6,Live,CADE,19.812,24.69136,4.0,0.5080000000000027,0.1270000000000006,2016.0,2020,CADE,Live,0,0,19.812,Thin,cedar
mech,190,0190-00116,2020,post_18,0190-00116-29,Live,CADE,21.336,24.69136,4.0,1.0159999999999982,0.2539999999999995,2016.0,2020,CADE,Live,0,0,21.336,Thin,cedar
control,240,0240-00109,2020,post_18,0240-00109-11,Live,CADE,16.256,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,16.256,None,cedar
control,240,0240-00109,2020,post_18,0240-00109-29,Live,CADE,17.526,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,17.526,None,cedar
control,590,0590-00009,2020,post_18,0590-00009-51,Live,CADE,17.018,24.69136,4.0,-0.7620000000000005,-0.1905000000000001,2016.0,2020,CADE,Live,0,0,17.018,None,cedar
control,40,0040-00106,2020,post_18,0040-00106-13,Live,CADE,16.256,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,16.256,None,cedar
control,240,0240-00105,2020,post_18,0240-00105-16,Live,CADE,20.066,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,CADE,Live,0,0,20.066,None,cedar
control,590,0590-00116,2020,post_18,0590-00116-13,Live,CADE,17.78,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,17.78,None,cedar
control,240,0240-00114,2020,post_18,0240-00114-8,Live,CADE,16.002,24.69136,4.0,0.2539999999999995,0.0634999999999998,2016.0,2020,CADE,Live,0,0,16.002,None,cedar
burn,340,0340-00108,2020,post_18,0340-00108-4,Live,CADE,17.78,24.69136,4.0,0.5080000000000027,0.1270000000000006,2016.0,2020,CADE,Live,0,0,17.78,Burn,cedar
mechburn,180,0180-00018,2020,post_18,0180-00018-38,Snag,CADE,23.622,24.69136,4.0,-0.5079999999999991,-0.1269999999999997,2016.0,2020,CADE,Snag,0,0,23.622,Burn+Thin,cedar
burn,60,0060-00119,2020,post_18,0060-00119-4,Live,CADE,73.66,24.69136,4.0,56.642,14.1605,2016.0,2020,CADE,Live,0,1,17.428285714285714,Burn,cedar
burn,400,0400-00118,2020,post_18,0400-00118-25,Live,CADE,22.86,24.69136,4.0,1.7779999999999987,0.4444999999999997,2016.0,2020,CADE,Live,0,0,22.86,Burn,cedar
burn,60,0060-00130,2020,post_18,0060-00130-1,Live,CADE,23.368,24.69136,4.0,2.032,0.508,2016.0,2020,CADE,Live,0,0,23.368,Burn,cedar
burn,340,0340-00116,2020,post_18,0340-00116-8,Live,CADE,25.654,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,CADE,Live,0,0,25.654,Burn,cedar
burn,340,0340-00109,2020,post_18,0340-00109-14,Live,CADE,16.002,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,CADE,Live,0,0,16.002,Burn,cedar
burn,340,0340-00109,2020,post_18,0340-00109-12,Live,CADE,20.574,24.69136,4.0,1.0160000000000018,0.2540000000000004,2016.0,2020,CADE,Live,0,0,20.574,Burn,cedar
control,240,0240-00113,2020,post_18,0240-00113-14,Live,CADE,23.114,24.69136,4.0,-2.032,-0.508,2016.0,2020,CADE,Live,0,0,23.114,None,cedar
control,40,0040-00107,2020,post_18,0040-00107-21,Live,CADE,55.88,24.69136,4.0,2.032000000000004,0.5080000000000009,2016.0,2020,CADE,Live,0,0,55.88,None,cedar
control,40,0040-00116,2020,post_18,0040-00116-15,Live,CADE,43.18,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,CADE,Live,0,0,43.18,None,cedar
control,40,0040-00115,2020,post_18,0040-00115-8,Live,CADE,37.338,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,CADE,Live,0,0,37.338,None,cedar
control,40,0040-00106,2020,post_18,0040-00106-2,Live,CADE,20.32,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,20.32,None,cedar
control,590,0590-00005,2020,post_18,0590-00005-1,Live,CADE,33.274,24.69136,4.0,-0.2539999999999978,-0.0634999999999994,2016.0,2020,CADE,Live,0,0,33.274,None,cedar
control,590,0590-00116,2020,post_18,0590-00116-4,Live,CADE,38.1,24.69136,4.0,0.5080000000000027,0.1270000000000006,2016.0,2020,CADE,Live,0,0,38.1,None,cedar
control,240,0240-00113,2020,post_18,0240-00113-2,Live,CADE,33.274,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,33.274,None,cedar
control,240,0240-00114,2020,post_18,0240-00114-1,Live,CADE,52.324,24.69136,4.0,1.7779999999999987,0.4444999999999997,2016.0,2020,CADE,Live,0,0,52.324,None,cedar
control,240,0240-00113,2020,post_18,0240-00113-19,Live,CADE,21.59,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,21.59,None,cedar
control,590,0590-00104,2020,post_18,0590-00104-2,Live,CADE,17.526,24.69136,4.0,-0.2540000000000013,-0.0635000000000003,2016.0,2020,CADE,Live,0,0,17.526,None,cedar
control,590,0590-00115,2020,post_18,0590-00115-19,Live,CADE,23.114,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,CADE,Live,0,0,23.114,None,cedar
control,240,0240-00003,2020,post_18,0240-00003-39,Live,CADE,34.036,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,CADE,Live,0,0,34.036,None,cedar
control,40,0040-00116,2020,post_18,0040-00116-26,Live,CADE,39.116,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,CADE,Live,0,0,39.116,None,cedar
control,240,0240-00109,2020,post_18,0240-00109-2,Live,CADE,26.67,24.69136,4.0,0.2540000000000013,0.0635000000000003,2016.0,2020,CADE,Live,0,0,26.67,None,cedar
control,40,0040-00012,2020,post_18,0040-00012-14,Live,CADE,20.574,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,20.574,None,cedar
control,240,0240-00114,2020,post_18,0240-00114-18,Live,CADE,27.94,24.69136,4.0,0.2540000000000013,0.0635000000000003,2016.0,2020,CADE,Live,0,0,27.94,None,cedar
control,40,0040-00111,2020,post_18,0040-00111-8,Live,CADE,50.038,24.69136,4.0,-1.2700000000000031,-0.3175000000000008,2016.0,2020,CADE,Live,0,0,50.038,None,cedar
control,590,0590-00013,2020,post_18,0590-00013-3,Live,CADE,33.782,24.69136,4.0,0.5079999999999956,0.1269999999999989,2016.0,2020,CADE,Live,0,0,33.782,None,cedar
control,240,0240-00109,2020,post_18,0240-00109-18,Live,CADE,20.574,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,20.574,None,cedar
control,240,0240-00009,2020,post_18,0240-00009-5,Live,CADE,41.148,24.69136,4.0,0.5080000000000027,0.1270000000000006,2016.0,2020,CADE,Live,0,0,41.148,None,cedar
control,40,0040-00012,2020,post_18,0040-00012-13,Live,CADE,17.272,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,17.272,None,cedar
control,590,0590-00005,2020,post_18,0590-00005-3,Live,CADE,71.628,24.69136,4.0,-1.0160000000000051,-0.2540000000000013,2016.0,2020,CADE,Live,0,0,71.628,None,cedar
control,590,0590-00109,2020,post_18,0590-00109-10,Live,CADE,22.86,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,22.86,None,cedar
control,590,0590-00104,2020,post_18,0590-00104-1,Live,CADE,25.654,24.69136,4.0,-0.2540000000000013,-0.0635000000000003,2016.0,2020,CADE,Live,0,0,25.654,None,cedar
control,40,0040-00112,2020,post_18,0040-00112-4,Live,CADE,72.39,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,CADE,Live,0,0,72.39,None,cedar
control,240,0240-00110,2020,post_18,0240-00110-6,Live,CADE,39.37,24.69136,4.0,2.793999999999997,0.6984999999999992,2016.0,2020,CADE,Live,0,0,39.37,None,cedar
control,240,0240-00007,2020,post_18,0240-00007-39,Live,CADE,30.48,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,CADE,Live,0,0,30.48,None,cedar
control,240,0240-00026,2020,post_18,0240-00026-24,Live,CADE,28.448,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,CADE,Live,0,0,28.448,None,cedar
control,240,0240-00106,2020,post_18,0240-00106-33,Snag,CADE,30.48,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,CADE,Snag,0,0,30.48,None,cedar
control,240,0240-00003,2020,post_18,0240-00003-33,Live,CADE,46.482,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,CADE,Live,0,0,46.482,None,cedar
control,240,0240-00022,2020,post_18,0240-00022-29,Live,CADE,28.956,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,CADE,Live,0,0,28.956,None,cedar
control,240,0240-00007,2020,post_18,0240-00007-22,Live,CADE,65.024,24.69136,4.0,2.032000000000004,0.5080000000000009,2016.0,2020,CADE,Live,0,0,65.024,None,cedar
control,240,0240-00007,2020,post_18,0240-00007-27,Live,CADE,52.578,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,CADE,Live,0,0,52.578,None,cedar
control,240,0240-00113,2020,post_18,0240-00113-23,Live,CADE,29.464,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,CADE,Live,0,0,29.464,None,cedar
control,240,0240-00005,2020,post_18,0240-00005-38,Live,CADE,16.002,24.69136,4.0,0.2539999999999995,0.0634999999999998,2016.0,2020,CADE,Live,0,0,16.002,None,cedar
control,590,0590-00107,2020,post_18,0590-00107-19,Live,CADE,16.51,24.69136,4.0,0.2540000000000013,0.0635000000000003,2016.0,2020,CADE,Live,0,0,16.51,None,cedar
control,240,0240-00113,2020,post_18,0240-00113-31,Live,CADE,41.402,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,CADE,Live,0,0,41.402,None,cedar
control,590,0590-00105,2020,post_18,0590-00105-14,Live,CADE,26.924,24.69136,4.0,-1.524000000000001,-0.3810000000000002,2016.0,2020,CADE,Live,0,0,26.924,None,cedar
control,590,0590-00021,2020,post_18,0590-00021-7,Live,CADE,69.596,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,CADE,Live,0,0,69.596,None,cedar
control,240,0240-00105,2020,post_18,0240-00105-9,Live,CADE,24.384,24.69136,4.0,1.0160000000000018,0.2540000000000004,2016.0,2020,CADE,Live,0,0,24.384,None,cedar
control,240,0240-00022,2020,post_18,0240-00022-1,Live,CADE,19.558,24.69136,4.0,-0.2540000000000013,-0.0635000000000003,2016.0,2020,CADE,Live,0,0,19.558,None,cedar
control,240,0240-00022,2020,post_18,0240-00022-3,Live,CADE,20.828,24.69136,4.0,0.0,0.0,2016.0,2020,CADE,Live,0,0,20.828,None,cedar
control,590,0590-00101,2020,post_18,0590-00101-26,Live,CADE,38.354,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,CADE,Live,0,0,38.354,None,cedar
control,240,0240-00113,2020,post_18,0240-00113-28,Live,CADE,28.448,24.69136,4.0,-0.2540000000000013,-0.0635000000000003,2016.0,2020,CADE,Live,0,0,28.448,None,cedar
control,240,0240-00022,2020,post_18,0240-00022-18,Live,CADE,34.036,24.69136,4.0,0.5080000000000027,0.1270000000000006,2016.0,2020,CADE,Live,0,0,34.036,None,cedar
control,240,0240-00003,2020,post_18,0240-00003-42,Live,CADE,24.638,24.69136,4.0,1.7780000000000022,0.4445000000000005,2016.0,2020,CADE,Live,0,0,24.638,None,cedar
