"Mean","2.5%","97.5%","SD","Naive SE","Time-series SE","parameter","site","pft","model"
0.581295390211999,0.396235598505463,0.786813323650227,0.100447444497243,0.000719300647267372,0.00241672708591417,"slope_size","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.363054568435727,-0.54245569008686,-0.189834923275614,0.0907785832793223,0.000650062269255876,0.00210369271891675,"d2_size","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
47.430961771632,45.571539480483,49.2506511557636,0.942034404863868,0.00674587552284928,0.00684619765616976,"size[6, 2]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0.0614015013243799,-0.0477525537534517,0.167355298093547,0.0545389881286896,0.000390551792120014,0.00091308992369568,"betaCWD","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0.0688781089203411,0.00141244466716048,0.230613540671098,0.0660862249507873,0.000473241152330791,0.00130504256520508,"int_plot_sd","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0.334818317317953,0.272781709950371,0.406468532551106,0.0341401519052964,0.000244476437267252,0.000444932650971506,"int_tree_sd","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
1.29654094936233,1.15605981987749,1.44968671252825,0.0740183321201276,0.00053004269516404,0.0009878244797775,"obs_sd","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0.152657661215864,0.0186354358826918,0.375682946012231,0.0978053149193174,0.000700380449495507,0.00424206589898993,"res_sd","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_mean[None]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.244679222634159,-0.522265830657161,0.0266267804280551,0.141189780055656,0.00101105509144495,0.0026206858982804,"treat_mean[Burn]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.159424057018759,-0.43544680795568,0.119834465146966,0.142161365005627,0.00101801257739083,0.00283393450134447,"treat_mean[Burn+Thin]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0.116389980104877,-0.149327123085112,0.39668555208042,0.140186625078851,0.00100387153363781,0.00264536536309036,"treat_mean[Thin]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_cwd[None]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0.0334154264800714,-0.120776467974367,0.185108351822326,0.0779563015934449,0.000558242357238609,0.0012282966057216,"treat_cwd[Burn]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.04447024834889,-0.192086725395739,0.102339746969581,0.0753812197760181,0.000539802286141605,0.00132094315146335,"treat_cwd[Burn+Thin]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
0.0099148040412496,-0.124154210413983,0.140982768024852,0.0673647919680477,0.000482396926155533,0.00099960306674632,"treat_cwd[Thin]","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-1.60746892219922,-2.09580525626809,-1.17503188362097,0.235430202611777,0.00168590747104161,0.00474486767365877,"cntrl_growth_15cm","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.789812576760457,-1.05880075930128,-0.545130119425476,0.131249152916657,0.000939870607149563,0.00246585237889682,"cntrl_growth_30cm","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.37749729834958,-0.59553218615266,-0.171567986501218,0.109573182582165,0.000784649739463111,0.0020988413537692,"cntrl_growth_45cm","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.155153646580315,-0.375184235731373,0.0542395276306368,0.111055004209523,0.000795261012462922,0.00223889649826304,"cntrl_growth_60cm","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.055287175858099,-0.276791042006693,0.159160303214864,0.113393216172612,0.000812004866793073,0.00235987374989908,"cntrl_growth_75cm","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.0478340602671399,-0.273741138265202,0.172418886642582,0.115281073320314,0.000825523745994904,0.00242360058854468,"cntrl_growth_90cm","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.116757339509352,-0.360860631117431,0.122303626722399,0.12411827795383,0.000888806660206793,0.00258061122831357,"cntrl_growth_105cm","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-0.252484377434657,-0.543427323361113,0.0337055535567844,0.149021109900613,0.00106713497137257,0.00374217722433698,"cntrl_growth_120cm","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
-1.25675497699123,-1.44343259773904,-1.07278598488233,0.092605960149938,0.000656449752715243,0.00180124903426068,"int_overall","LaTour","fir","ddbh_model_noBAcwdIrctn"
0.463296509552609,0.313744908859596,0.621145676881673,0.0786366108481358,0.00055742614905179,0.00117033113085498,"slope_size","LaTour","fir","ddbh_model_noBAcwdIrctn"
-0.426046477676936,-0.585544658345111,-0.275323732944376,0.0792266631320132,0.000561608813701163,0.00127475651174761,"d2_size","LaTour","fir","ddbh_model_noBAcwdIrctn"
94.5234627554995,93.7368255691545,95.2849235632196,0.394456735875168,0.00279615940812951,0.00306379496769043,"size[6, 2]","LaTour","fir","ddbh_model_noBAcwdIrctn"
-0.0132856328662698,-0.118738665942039,0.09191551230607,0.0538539661830924,0.000381751052808988,0.000906501327789978,"betaCWD","LaTour","fir","ddbh_model_noBAcwdIrctn"
0.25541093367878,0.16131768921994,0.383658773760718,0.0570491604184799,0.000404400615129828,0.000531496193498419,"int_plot_sd","LaTour","fir","ddbh_model_noBAcwdIrctn"
0.319494856895757,0.249998395919589,0.389709688737853,0.035503519633092,0.000251671454471493,0.000460490378630786,"int_tree_sd","LaTour","fir","ddbh_model_noBAcwdIrctn"
0.583551117726038,0.517147120803622,0.653026422401414,0.0346240203495795,0.000245437005994956,0.000531987268578444,"obs_sd","LaTour","fir","ddbh_model_noBAcwdIrctn"
0.206371134625428,0.030175877054452,0.469367669360826,0.1197959469956,0.000849189616459071,0.00534081526064066,"res_sd","LaTour","fir","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_mean[None]","LaTour","fir","ddbh_model_noBAcwdIrctn"
0.386183412926553,0.140581773441222,0.63059558604554,0.123831463398049,0.000877795915018867,0.00188599615614974,"treat_mean[Thin]","LaTour","fir","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_mean[NA]","LaTour","fir","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_cwd[None]","LaTour","fir","ddbh_model_noBAcwdIrctn"
-0.0441748796877379,-0.171978596909337,0.0840124507064848,0.0656180705405187,0.000465142482300624,0.000948753150926501,"treat_cwd[Thin]","LaTour","fir","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_cwd[NA]","LaTour","fir","ddbh_model_noBAcwdIrctn"
-1.94378335290028,-2.27107649241614,-1.62852072144448,0.164019706288549,0.00116267565780016,0.00241802235636873,"cntrl_growth_15cm","LaTour","fir","ddbh_model_noBAcwdIrctn"
-1.34616418833301,-1.54968419373775,-1.14768724962041,0.102124760018869,0.000723925040590759,0.00178689832372143,"cntrl_growth_30cm","LaTour","fir","ddbh_model_noBAcwdIrctn"
-1.11877418756078,-1.3138072336636,-0.934666495531352,0.0953152180741664,0.000675654690405236,0.00181825884517643,"cntrl_growth_45cm","LaTour","fir","ddbh_model_noBAcwdIrctn"
-1.08744027089214,-1.28076390987331,-0.900950005810848,0.0951610062398002,0.000674561539161281,0.00186262913131071,"cntrl_growth_60cm","LaTour","fir","ddbh_model_noBAcwdIrctn"
-1.19757848514328,-1.3995325622372,-1.00210280329878,0.0995953399578579,0.000705994907682733,0.00193176356773954,"cntrl_growth_75cm","LaTour","fir","ddbh_model_noBAcwdIrctn"
-1.42487568199721,-1.66726108201302,-1.18577978536025,0.122286885242627,0.00086684696587419,0.00231524937694579,"cntrl_growth_90cm","LaTour","fir","ddbh_model_noBAcwdIrctn"
-1.75636248771642,-2.09898207963384,-1.42552798050131,0.171620431092908,0.00121655441366209,0.00312615623827255,"cntrl_growth_105cm","LaTour","fir","ddbh_model_noBAcwdIrctn"
-2.18429734195681,-2.67171511314887,-1.71462003754166,0.245461032792489,0.00173998340945839,0.0040606053413477,"cntrl_growth_120cm","LaTour","fir","ddbh_model_noBAcwdIrctn"
-1.06950227995319,-1.49373091983926,-0.68049571503754,0.204610137596996,0.00146520606022012,0.00244514365117276,"int_overall","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0.795617674450905,0.333775191036573,1.37460852372894,0.26309452283341,0.00188401070344568,0.00371909680067988,"slope_size","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-0.5773969521722,-1.03178908362532,-0.176051428525627,0.217317008371395,0.00155619951872488,0.00279470622751046,"d2_size","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"size[6, 2]","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0.0923440570467923,-0.152551214761261,0.319527665489494,0.119957334519789,0.000859010289374969,0.00125116357109747,"betaCWD","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0.297673414325739,0.015249279434704,0.734986577795844,0.193332750876984,0.00138444908718024,0.0025072191493363,"int_plot_sd","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0.415657638174816,0.190499522851171,0.641955382278525,0.110544835145396,0.000791607709585193,0.00129808362327571,"int_tree_sd","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0.658858297862082,0.470273397543159,0.890072335151502,0.107036112736705,0.00076648187077182,0.00103331683590876,"obs_sd","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0.378406828748752,0.0443337902409957,0.83855258080384,0.218049076364793,0.00156144183209711,0.00476597816062726,"res_sd","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_mean[None]","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0.0529319055745355,-0.509805571278929,0.593039651014144,0.275821966888414,0.00197515148649542,0.00306859631829107,"treat_mean[Thin]","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_mean[NA]","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_cwd[None]","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
