Unit,TagNo,Species,Year,DBH,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment,PFT_simple
16,1855.0,CADE,2012,60.8,L,3.0,0.5999999999999943,0.1999999999999981,2009.0,2012,0,cedar,0,60.8,Burn,cedar
16,1856.0,ABCO,2012,18.0,L,3.0,1.1999999999999993,0.3999999999999997,2009.0,2012,0,fir,0,18.0,Burn,fir
16,1857.0,CADE,2012,25.0,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,cedar,0,25.0,Burn,cedar
16,1858.0,ABCO,2012,23.2,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,fir,0,23.2,Burn,fir
16,1861.0,CADE,2012,36.7,L,3.0,1.9000000000000057,0.6333333333333352,2009.0,2012,0,cedar,0,36.7,Burn,cedar
16,1862.0,ABCO,2012,20.3,L,3.0,1.1000000000000014,0.3666666666666671,2009.0,2012,0,fir,0,20.3,Burn,fir
16,1866.0,CADE,2012,32.0,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,cedar,0,32.0,Burn,cedar
16,1867.0,CADE,2012,21.3,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,cedar,0,21.3,Burn,cedar
16,1868.0,CADE,2012,64.0,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,cedar,0,64.0,Burn,cedar
16,1870.0,CADE,2012,60.4,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,cedar,0,60.4,Burn,cedar
16,1871.0,ABCO,2012,20.7,D,3.0,0.3000000000000007,0.1000000000000002,2009.0,2012,0,fir,0,20.7,Burn,fir
16,1872.0,CADE,2012,24.6,L,3.0,0.9000000000000021,0.3000000000000007,2009.0,2012,0,cedar,0,24.6,Burn,cedar
16,1873.0,ABCO,2012,25.9,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,25.9,Burn,fir
16,1874.0,ABCO,2012,16.4,L,3.0,0.9999999999999982,0.3333333333333327,2009.0,2012,0,fir,0,16.4,Burn,fir
16,1875.0,ABCO,2012,18.7,L,3.0,0.3999999999999986,0.1333333333333328,2009.0,2012,0,fir,0,18.7,Burn,fir
16,1876.0,CADE,2012,56.0,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,cedar,0,56.0,Burn,cedar
16,1878.0,ABCO,2012,24.1,L,3.0,0.7000000000000028,0.2333333333333342,2009.0,2012,0,fir,0,24.1,Burn,fir
16,1879.0,ABCO,2012,20.9,L,3.0,0.8999999999999986,0.2999999999999995,2009.0,2012,0,fir,0,20.9,Burn,fir
16,1881.0,ABCO,2012,53.3,L,3.0,2.0999999999999943,0.6999999999999981,2009.0,2012,0,fir,0,53.3,Burn,fir
16,1883.0,ABCO,2012,26.0,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,fir,0,26.0,Burn,fir
16,1884.0,ABCO,2012,18.8,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,fir,0,18.8,Burn,fir
16,1885.0,CADE,2012,40.8,L,3.0,0.7999999999999972,0.2666666666666657,2009.0,2012,0,cedar,0,40.8,Burn,cedar
16,1886.0,PILA,2012,84.1,L,3.0,1.5,0.5,2009.0,2012,0,white_pine,0,84.1,Burn,pine
16,1887.0,ABCO,2012,22.7,L,3.0,0.3999999999999986,0.1333333333333328,2009.0,2012,0,fir,0,22.7,Burn,fir
16,1888.0,ABCO,2012,24.6,L,3.0,0.9000000000000021,0.3000000000000007,2009.0,2012,0,fir,0,24.6,Burn,fir
16,1891.0,ABCO,2012,45.0,L,3.0,1.7999999999999972,0.5999999999999991,2009.0,2012,0,fir,0,45.0,Burn,fir
16,1892.0,ABCO,2012,18.5,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,fir,0,18.5,Burn,fir
16,1893.0,CADE,2012,20.0,L,3.0,0.1999999999999993,0.0666666666666664,2009.0,2012,0,cedar,0,20.0,Burn,cedar
16,1894.0,ABCO,2012,19.1,L,3.0,-0.3999999999999986,-0.1333333333333328,2009.0,2012,0,fir,0,19.1,Burn,fir
16,1895.0,ABCO,2012,26.0,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,fir,0,26.0,Burn,fir
16,1897.0,CADE,2012,21.6,L,3.0,1.3000000000000007,0.4333333333333335,2009.0,2012,0,cedar,0,21.6,Burn,cedar
16,1898.0,ABCO,2012,20.7,L,3.0,1.099999999999998,0.366666666666666,2009.0,2012,0,fir,0,20.7,Burn,fir
16,1899.0,ABCO,2012,88.0,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,88.0,Burn,fir
16,1900.0,CADE,2012,20.3,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,cedar,0,20.3,Burn,cedar
16,1901.0,CADE,2012,60.9,L,3.0,0.7999999999999972,0.2666666666666657,2009.0,2012,0,cedar,0,60.9,Burn,cedar
16,1902.0,ABCO,2012,24.3,L,3.0,0.1999999999999993,0.0666666666666664,2009.0,2012,0,fir,0,24.3,Burn,fir
16,1904.0,ABCO,2012,98.7,L,3.0,-0.7999999999999972,-0.2666666666666657,2009.0,2012,0,fir,0,98.7,Burn,fir
16,1906.0,CADE,2012,17.0,L,3.0,0.6999999999999993,0.2333333333333331,2009.0,2012,0,cedar,0,17.0,Burn,cedar
16,1907.0,CADE,2012,19.1,L,3.0,0.4000000000000021,0.133333333333334,2009.0,2012,0,cedar,0,19.1,Burn,cedar
16,1908.0,ABCO,2012,43.9,L,3.0,1.7999999999999972,0.5999999999999991,2009.0,2012,0,fir,0,43.9,Burn,fir
16,1909.0,CADE,2012,69.0,L,3.0,2.0999999999999943,0.6999999999999981,2009.0,2012,0,cedar,0,69.0,Burn,cedar
16,1910.0,ABCO,2012,22.0,L,3.0,-0.1000000000000014,-0.0333333333333338,2009.0,2012,0,fir,0,22.0,Burn,fir
16,1913.0,PIPO,2012,33.3,L,3.0,1.2999999999999972,0.4333333333333324,2009.0,2012,0,yellow_pine,0,33.3,Burn,pine
16,1914.0,ABCO,2012,55.2,L,3.0,1.1000000000000014,0.3666666666666671,2009.0,2012,0,fir,0,55.2,Burn,fir
17,1694.0,PIPO,2012,77.3,L,3.0,1.5999999999999943,0.5333333333333314,2009.0,2012,0,yellow_pine,0,77.3,Burn+Thin,pine
17,1695.0,CADE,2012,85.0,L,3.0,-1.0,-0.3333333333333333,2009.0,2012,0,cedar,0,85.0,Burn+Thin,cedar
17,1697.0,ABCO,2012,46.4,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,fir,0,46.4,Burn+Thin,fir
17,1699.0,CADE,2012,29.5,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,cedar,0,29.5,Burn+Thin,cedar
17,1698.0,ABCO,2012,31.2,L,3.0,1.099999999999998,0.366666666666666,2009.0,2012,0,fir,0,31.2,Burn+Thin,fir
17,1701.0,ABCO,2012,39.6,L,3.0,2.1000000000000014,0.7000000000000005,2009.0,2012,0,fir,0,39.6,Burn+Thin,fir
17,1700.0,ABCO,2012,65.0,L,3.0,1.6000000000000014,0.5333333333333338,2009.0,2012,0,fir,0,65.0,Burn+Thin,fir
17,1702.0,ABCO,2012,28.4,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,28.4,Burn+Thin,fir
17,1703.0,CADE,2012,25.3,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,cedar,0,25.3,Burn+Thin,cedar
17,1704.0,PIPO,2012,77.9,L,3.0,1.1000000000000083,0.3666666666666695,2009.0,2012,0,yellow_pine,0,77.9,Burn+Thin,pine
17,1705.0,PIPO,2012,120.8,L,3.0,0.0999999999999943,0.0333333333333314,2009.0,2012,0,yellow_pine,0,120.8,Burn+Thin,pine
17,1706.0,PILA,2012,27.1,L,3.0,2.6000000000000014,0.8666666666666671,2009.0,2012,0,white_pine,0,27.1,Burn+Thin,pine
17,1707.0,PIPO,2012,48.3,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,yellow_pine,0,48.3,Burn+Thin,pine
17,1708.0,CADE,2012,48.3,L,3.0,0.6999999999999957,0.2333333333333319,2009.0,2012,0,cedar,0,48.3,Burn+Thin,cedar
17,1709.0,CADE,2012,24.2,L,3.0,0.1999999999999993,0.0666666666666664,2009.0,2012,0,cedar,0,24.2,Burn+Thin,cedar
17,1710.0,ABCO,2012,28.9,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,fir,0,28.9,Burn+Thin,fir
17,1711.0,CADE,2012,81.5,L,3.0,0.5999999999999943,0.1999999999999981,2009.0,2012,0,cedar,0,81.5,Burn+Thin,cedar
17,1713.0,CADE,2012,43.7,L,3.0,0.3000000000000042,0.1000000000000014,2009.0,2012,0,cedar,0,43.7,Burn+Thin,cedar
17,1714.0,ABCO,2012,49.2,L,3.0,2.200000000000003,0.7333333333333343,2009.0,2012,0,fir,0,49.2,Burn+Thin,fir
17,1715.0,CADE,2012,51.3,L,3.0,-0.5,-0.1666666666666666,2009.0,2012,0,cedar,0,51.3,Burn+Thin,cedar
17,1716.0,ABCO,2012,34.0,L,3.0,2.5,0.8333333333333334,2009.0,2012,0,fir,0,34.0,Burn+Thin,fir
17,1717.0,CADE,2012,38.5,L,,,,,2012,0,cedar,0,38.5,Burn+Thin,cedar
17,1718.0,PIPO,2012,25.5,L,3.0,1.1999999999999993,0.3999999999999997,2009.0,2012,0,yellow_pine,0,25.5,Burn+Thin,pine
17,1719.0,CADE,2012,44.5,L,3.0,0.1000000000000014,0.0333333333333338,2009.0,2012,0,cedar,0,44.5,Burn+Thin,cedar
17,1720.0,ABCO,2012,56.9,L,3.0,2.8999999999999986,0.9666666666666662,2009.0,2012,0,fir,0,56.9,Burn+Thin,fir
17,1721.0,PIPO,2012,68.5,L,3.0,0.9000000000000057,0.3000000000000019,2009.0,2012,0,yellow_pine,0,68.5,Burn+Thin,pine
17,1722.0,ABCO,2012,50.8,L,3.0,2.0999999999999943,0.6999999999999981,2009.0,2012,0,fir,0,50.8,Burn+Thin,fir
17,1723.0,PILA,2012,73.3,L,3.0,-1.1000000000000083,-0.3666666666666695,2009.0,2012,0,white_pine,0,73.3,Burn+Thin,pine
17,1724.0,PILA,2012,63.0,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,white_pine,0,63.0,Burn+Thin,pine
17,1726.0,PIPO,2012,74.6,L,3.0,1.0999999999999943,0.3666666666666647,2009.0,2012,0,yellow_pine,0,74.6,Burn+Thin,pine
17,1725.0,PIPO,2012,65.7,L,3.0,0.9000000000000057,0.3000000000000019,2009.0,2012,0,yellow_pine,0,65.7,Burn+Thin,pine
17,1727.0,CADE,2012,81.6,L,3.0,1.3999999999999917,0.4666666666666638,2009.0,2012,0,cedar,0,81.6,Burn+Thin,cedar
17,1729.0,CADE,2012,23.2,L,3.0,2.3000000000000007,0.7666666666666669,2009.0,2012,0,cedar,0,23.2,Burn+Thin,cedar
17,1728.0,CADE,2012,73.4,L,3.0,-1.1999999999999886,-0.3999999999999962,2009.0,2012,0,cedar,0,73.4,Burn+Thin,cedar
17,1730.0,ABCO,2012,49.2,L,3.0,1.9000000000000057,0.6333333333333352,2009.0,2012,0,fir,0,49.2,Burn+Thin,fir
17,1731.0,CADE,2012,57.0,L,3.0,0.7000000000000028,0.2333333333333342,2009.0,2012,0,cedar,0,57.0,Burn+Thin,cedar
17,1732.0,PILA,2012,63.0,D,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,white_pine,0,63.0,Burn+Thin,pine
17,1733.0,ABCO,2012,92.7,L,3.0,0.6000000000000085,0.2000000000000028,2009.0,2012,0,fir,0,92.7,Burn+Thin,fir
17,1734.0,ABCO,2012,41.0,L,3.0,1.7000000000000028,0.5666666666666677,2009.0,2012,0,fir,0,41.0,Burn+Thin,fir
17,1735.0,PIPO,2012,65.4,L,3.0,3.4000000000000057,1.1333333333333353,2009.0,2012,0,yellow_pine,0,65.4,Burn+Thin,pine
17,1737.0,ABCO,2012,52.4,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,fir,0,52.4,Burn+Thin,fir
17,1738.0,CADE,2012,45.7,L,3.0,0.9000000000000057,0.3000000000000019,2009.0,2012,0,cedar,0,45.7,Burn+Thin,cedar
17,1739.0,PIPO,2012,94.9,L,3.0,0.8000000000000114,0.2666666666666704,2009.0,2012,0,yellow_pine,0,94.9,Burn+Thin,pine
17,1740.0,CADE,2012,36.0,L,3.0,0.8999999999999986,0.2999999999999995,2009.0,2012,0,cedar,0,36.0,Burn+Thin,cedar
17,1742.0,ABCO,2012,30.9,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,fir,0,30.9,Burn+Thin,fir
17,1741.0,PIPO,2012,47.1,L,3.0,1.8000000000000045,0.6000000000000014,2009.0,2012,0,yellow_pine,0,47.1,Burn+Thin,pine
17,1743.0,ABCO,2012,46.5,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,fir,0,46.5,Burn+Thin,fir
17,1744.0,ABCO,2012,31.6,L,3.0,0.1000000000000014,0.0333333333333338,2009.0,2012,0,fir,0,31.6,Burn+Thin,fir
17,1746.0,ABCO,2012,40.0,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,fir,0,40.0,Burn+Thin,fir
17,1745.0,ABCO,2012,36.6,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,fir,0,36.6,Burn+Thin,fir
17,1747.0,ABCO,2012,24.4,L,3.0,0.6999999999999993,0.2333333333333331,2009.0,2012,0,fir,0,24.4,Burn+Thin,fir
17,1748.0,CADE,2012,32.1,L,,,,,2012,0,cedar,0,32.1,Burn+Thin,cedar
17,1749.0,ABCO,2012,44.9,L,3.0,-1.1000000000000014,-0.3666666666666671,2009.0,2012,0,fir,0,44.9,Burn+Thin,fir
17,1751.0,ABCO,2012,52.5,L,3.0,1.6000000000000014,0.5333333333333338,2009.0,2012,0,fir,0,52.5,Burn+Thin,fir
17,1750.0,CADE,2012,70.2,L,3.0,-0.2000000000000028,-0.0666666666666676,2009.0,2012,0,cedar,0,70.2,Burn+Thin,cedar
17,1752.0,CADE,2012,48.9,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,cedar,0,48.9,Burn+Thin,cedar
18,1634.0,CADE,2012,18.6,L,3.0,0.9000000000000021,0.3000000000000007,2009.0,2012,0,cedar,0,18.6,Burn+Thin,cedar
18,1635.0,CADE,2012,26.2,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,cedar,0,26.2,Burn+Thin,cedar
18,1636.0,CADE,2012,22.4,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,cedar,0,22.4,Burn+Thin,cedar
18,1637.0,CADE,2012,41.3,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,cedar,0,41.3,Burn+Thin,cedar
18,1638.0,CADE,2012,31.3,L,3.0,1.3000000000000007,0.4333333333333335,2009.0,2012,0,cedar,0,31.3,Burn+Thin,cedar
18,1639.0,CADE,2012,32.5,L,3.0,1.1000000000000014,0.3666666666666671,2009.0,2012,0,cedar,0,32.5,Burn+Thin,cedar
18,1640.0,CADE,2012,54.0,L,,,,,2012,0,cedar,0,54.0,Burn+Thin,cedar
18,1641.0,CADE,2012,45.2,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,cedar,0,45.2,Burn+Thin,cedar
18,1643.0,ABCO,2012,42.5,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,fir,0,42.5,Burn+Thin,fir
18,1644.0,ABCO,2012,22.6,L,3.0,3.5,1.1666666666666667,2009.0,2012,0,fir,0,22.6,Burn+Thin,fir
18,1645.0,CADE,2012,91.2,L,3.0,1.2999999999999972,0.4333333333333324,2009.0,2012,0,cedar,0,91.2,Burn+Thin,cedar
18,1646.0,CADE,2012,65.0,L,3.0,3.1000000000000014,1.033333333333334,2009.0,2012,0,cedar,0,65.0,Burn+Thin,cedar
18,1648.0,CADE,2012,22.4,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,cedar,0,22.4,Burn+Thin,cedar
18,1649.0,PIPO,2012,48.2,L,3.0,3.5,1.1666666666666667,2009.0,2012,0,yellow_pine,0,48.2,Burn+Thin,pine
18,1647.0,CADE,2012,19.2,L,3.0,0.1999999999999993,0.0666666666666664,2009.0,2012,0,cedar,0,19.2,Burn+Thin,cedar
18,1650.0,CADE,2012,25.5,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,cedar,0,25.5,Burn+Thin,cedar
18,1653.0,CADE,2012,20.3,L,3.0,1.3000000000000007,0.4333333333333335,2009.0,2012,0,cedar,0,20.3,Burn+Thin,cedar
18,1651.0,CADE,2012,21.2,L,3.0,1.5,0.5,2009.0,2012,0,cedar,0,21.2,Burn+Thin,cedar
18,1652.0,ABCO,2012,38.2,L,3.0,0.4000000000000057,0.1333333333333352,2009.0,2012,0,fir,0,38.2,Burn+Thin,fir
18,1656.0,CADE,2012,66.2,L,3.0,0.6000000000000085,0.2000000000000028,2009.0,2012,0,cedar,0,66.2,Burn+Thin,cedar
18,1654.0,CADE,2012,27.5,L,3.0,2.3000000000000007,0.7666666666666669,2009.0,2012,0,cedar,0,27.5,Burn+Thin,cedar
18,1657.0,ABCO,2012,57.8,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,fir,0,57.8,Burn+Thin,fir
18,1658.0,ABCO,2012,20.8,L,3.0,2.1000000000000014,0.7000000000000005,2009.0,2012,0,fir,0,20.8,Burn+Thin,fir
18,1659.0,CADE,2012,19.7,L,3.0,1.1999999999999993,0.3999999999999997,2009.0,2012,0,cedar,0,19.7,Burn+Thin,cedar
18,1662.0,ABCO,2012,51.9,L,3.0,3.0,1.0,2009.0,2012,0,fir,0,51.9,Burn+Thin,fir
18,1664.0,ABCO,2012,53.2,L,3.0,1.1000000000000014,0.3666666666666671,2009.0,2012,0,fir,0,53.2,Burn+Thin,fir
18,1663.0,CADE,2012,44.7,L,3.0,2.3000000000000043,0.766666666666668,2009.0,2012,0,cedar,0,44.7,Burn+Thin,cedar
18,1665.0,CADE,2012,51.2,L,3.0,1.7000000000000028,0.5666666666666677,2009.0,2012,0,cedar,0,51.2,Burn+Thin,cedar
18,1666.0,ABCO,2012,20.4,L,3.0,1.099999999999998,0.366666666666666,2009.0,2012,0,fir,0,20.4,Burn+Thin,fir
18,1668.0,ABCO,2012,25.2,L,3.0,1.6999999999999993,0.5666666666666664,2009.0,2012,0,fir,0,25.2,Burn+Thin,fir
18,1667.0,ABCO,2012,23.2,L,3.0,0.8999999999999986,0.2999999999999995,2009.0,2012,0,fir,0,23.2,Burn+Thin,fir
18,1669.0,ABCO,2012,32.7,L,3.0,1.3000000000000045,0.4333333333333347,2009.0,2012,0,fir,0,32.7,Burn+Thin,fir
18,1670.0,ABCO,2012,40.6,L,3.0,2.3999999999999986,0.7999999999999995,2009.0,2012,0,fir,0,40.6,Burn+Thin,fir
18,1671.0,ABCO,2012,43.3,L,3.0,1.2999999999999972,0.4333333333333324,2009.0,2012,0,fir,0,43.3,Burn+Thin,fir
18,1672.0,ABCO,2012,77.1,L,,,,,2012,0,fir,0,77.1,Burn+Thin,fir
18,1673.0,ABCO,2012,61.7,L,3.0,0.4000000000000057,0.1333333333333352,2009.0,2012,0,fir,0,61.7,Burn+Thin,fir
18,1674.0,CADE,2012,31.3,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,cedar,0,31.3,Burn+Thin,cedar
18,1675.0,CADE,2012,21.1,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,cedar,0,21.1,Burn+Thin,cedar
18,1676.0,CADE,2012,20.2,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,cedar,0,20.2,Burn+Thin,cedar
18,1678.0,CADE,2012,19.8,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,cedar,0,19.8,Burn+Thin,cedar
18,1679.0,ABCO,2012,85.7,L,3.0,0.2999999999999971,0.099999999999999,2009.0,2012,0,fir,0,85.7,Burn+Thin,fir
18,1680.0,ABCO,2012,39.3,L,3.0,-0.2000000000000028,-0.0666666666666676,2009.0,2012,0,fir,0,39.3,Burn+Thin,fir
18,1682.0,ABCO,2012,40.0,L,3.0,0.8999999999999986,0.2999999999999995,2009.0,2012,0,fir,0,40.0,Burn+Thin,fir
18,1684.0,CADE,2012,54.4,L,3.0,2.6000000000000014,0.8666666666666671,2009.0,2012,0,cedar,0,54.4,Burn+Thin,cedar
18,1685.0,ABCO,2012,43.3,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,fir,0,43.3,Burn+Thin,fir
18,1686.0,PILA,2012,109.0,L,3.0,0.9000000000000057,0.3000000000000019,2009.0,2012,0,white_pine,0,109.0,Burn+Thin,pine
18,1687.0,ABCO,2012,41.1,L,3.0,-1.0,-0.3333333333333333,2009.0,2012,0,fir,0,41.1,Burn+Thin,fir
18,1688.0,ABCO,2012,47.2,L,3.0,1.9000000000000057,0.6333333333333352,2009.0,2012,0,fir,0,47.2,Burn+Thin,fir
18,1689.0,PIPO,2012,145.8,L,3.0,1.6000000000000227,0.5333333333333409,2009.0,2012,0,yellow_pine,0,145.8,Burn+Thin,pine
18,1690.0,PIPO,2012,32.8,L,3.0,0.5999999999999943,0.1999999999999981,2009.0,2012,0,yellow_pine,0,32.8,Burn+Thin,pine
18,1691.0,PIPO,2012,42.2,L,3.0,1.7000000000000028,0.5666666666666677,2009.0,2012,0,yellow_pine,0,42.2,Burn+Thin,pine
18,1692.0,ABCO,2012,72.5,L,3.0,-0.2000000000000028,-0.0666666666666676,2009.0,2012,0,fir,0,72.5,Burn+Thin,fir
18,1693.0,ABCO,2012,39.7,L,3.0,1.9000000000000057,0.6333333333333352,2009.0,2012,0,fir,0,39.7,Burn+Thin,fir
19,2459.0,PILA,2012,19.3,L,3.0,0.4000000000000021,0.133333333333334,2009.0,2012,0,white_pine,0,19.3,Burn,pine
19,2460.0,ABCO,2012,90.9,L,3.0,2.4000000000000057,0.8000000000000019,2009.0,2012,0,fir,0,90.9,Burn,fir
19,2461.0,ABCO,2012,24.2,L,3.0,0.3999999999999986,0.1333333333333328,2009.0,2012,0,fir,0,24.2,Burn,fir
19,2462.0,CADE,2012,38.0,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,cedar,0,38.0,Burn,cedar
19,2463.0,PIPO,2012,27.5,L,3.0,0.3000000000000007,0.1000000000000002,2009.0,2012,0,yellow_pine,0,27.5,Burn,pine
19,2464.0,ABCO,2012,43.5,L,3.0,1.7999999999999972,0.5999999999999991,2009.0,2012,0,fir,0,43.5,Burn,fir
19,2465.0,ABCO,2012,24.7,L,3.0,0.3000000000000007,0.1000000000000002,2009.0,2012,0,fir,0,24.7,Burn,fir
19,2467.0,CADE,2012,62.9,L,3.0,1.1999999999999955,0.3999999999999986,2009.0,2012,0,cedar,0,62.9,Burn,cedar
19,2468.0,PILA,2012,33.2,L,3.0,1.900000000000002,0.6333333333333341,2009.0,2012,0,white_pine,0,33.2,Burn,pine
19,2469.0,ABCO,2012,28.2,L,3.0,0.6999999999999993,0.2333333333333331,2009.0,2012,0,fir,0,28.2,Burn,fir
19,2470.0,PILA,2012,42.6,L,3.0,1.6000000000000014,0.5333333333333338,2009.0,2012,0,white_pine,0,42.6,Burn,pine
19,2471.0,ABCO,2012,74.3,L,3.0,1.2999999999999972,0.4333333333333324,2009.0,2012,0,fir,0,74.3,Burn,fir
19,3752.0,CADE,2012,50.0,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,cedar,0,50.0,Burn,cedar
19,2473.0,CADE,2012,71.2,L,3.0,0.9000000000000057,0.3000000000000019,2009.0,2012,0,cedar,0,71.2,Burn,cedar
19,2474.0,CADE,2012,31.7,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,cedar,0,31.7,Burn,cedar
19,2475.0,ABCO,2012,66.3,L,3.0,0.2000000000000028,0.0666666666666676,2009.0,2012,0,fir,0,66.3,Burn,fir
19,2476.0,ABCO,2012,47.1,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,fir,0,47.1,Burn,fir
19,2477.0,ABCO,2012,27.8,L,3.0,0.0,0.0,2009.0,2012,0,fir,0,27.8,Burn,fir
19,2480.0,ABCO,2012,32.4,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,fir,0,32.4,Burn,fir
19,2478.0,CADE,2012,27.4,L,3.0,0.6999999999999993,0.2333333333333331,2009.0,2012,0,cedar,0,27.4,Burn,cedar
19,2479.0,ABCO,2012,51.7,L,3.0,1.8000000000000045,0.6000000000000014,2009.0,2012,0,fir,0,51.7,Burn,fir
19,2481.0,ABCO,2012,31.9,L,3.0,0.6999999999999993,0.2333333333333331,2009.0,2012,0,fir,0,31.9,Burn,fir
19,2482.0,ABCO,2012,33.2,L,3.0,0.7000000000000028,0.2333333333333342,2009.0,2012,0,fir,0,33.2,Burn,fir
19,2483.0,ABCO,2012,73.8,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,fir,0,73.8,Burn,fir
19,2485.0,PILA,2012,32.0,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,white_pine,0,32.0,Burn,pine
19,2484.0,ABCO,2012,70.8,L,3.0,1.2999999999999972,0.4333333333333324,2009.0,2012,0,fir,0,70.8,Burn,fir
19,2486.0,PIPO,2012,31.0,L,3.0,-0.3000000000000007,-0.1000000000000002,2009.0,2012,0,yellow_pine,0,31.0,Burn,pine
19,2487.0,CADE,2012,74.8,L,3.0,0.3999999999999915,0.1333333333333305,2009.0,2012,0,cedar,0,74.8,Burn,cedar
19,2489.0,PILA,2012,26.2,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,white_pine,0,26.2,Burn,pine
19,2490.0,ABCO,2012,51.5,L,3.0,1.2999999999999972,0.4333333333333324,2009.0,2012,0,fir,0,51.5,Burn,fir
19,2491.0,ABCO,2012,66.3,L,3.0,1.8999999999999917,0.6333333333333305,2009.0,2012,0,fir,0,66.3,Burn,fir
19,2492.0,PIPO,2012,29.5,L,3.0,0.3000000000000007,0.1000000000000002,2009.0,2012,0,yellow_pine,0,29.5,Burn,pine
19,2493.0,ABCO,2012,71.6,L,3.0,1.5999999999999943,0.5333333333333314,2009.0,2012,0,fir,0,71.6,Burn,fir
19,2495.0,CADE,2012,48.4,L,3.0,0.8999999999999986,0.2999999999999995,2009.0,2012,0,cedar,0,48.4,Burn,cedar
19,2494.0,ABCO,2012,80.7,L,3.0,2.200000000000003,0.7333333333333343,2009.0,2012,0,fir,0,80.7,Burn,fir
19,2496.0,ABCO,2012,48.4,D,3.0,-0.2000000000000028,-0.0666666666666676,2009.0,2012,0,fir,0,48.4,Burn,fir
19,2497.0,ABCO,2012,71.8,L,3.0,2.8999999999999915,0.9666666666666638,2009.0,2012,0,fir,0,71.8,Burn,fir
19,2498.0,ABCO,2012,20.6,L,3.0,0.0,0.0,2009.0,2012,0,fir,0,20.6,Burn,fir
19,2500.0,ABCO,2012,75.8,L,3.0,0.2999999999999971,0.099999999999999,2009.0,2012,0,fir,0,75.8,Burn,fir
19,2503.0,ABCO,2012,51.2,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,fir,0,51.2,Burn,fir
19,2504.0,CADE,2012,17.0,L,3.0,1.4000000000000004,0.4666666666666668,2009.0,2012,0,cedar,0,17.0,Burn,cedar
19,2414.0,CADE,2012,37.8,L,3.0,0.1999999999999957,0.0666666666666652,2009.0,2012,0,cedar,0,37.8,Burn,cedar
19,2415.0,PIJE,2012,69.4,L,3.0,1.1000000000000083,0.3666666666666695,2009.0,2012,0,yellow_pine,0,69.4,Burn,pine
