Unit,TagNo,Species,Year,DBH,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment,PFT_simple
7,389.0,ABCO,2018,37.5,D,2.0,-0.2000000000000028,-0.1000000000000014,2016.0,2018,0,fir,0,37.5,None,fir
7,391.0,ABCO,2018,28.7,D,2.0,0.0,0.0,2016.0,2018,0,fir,0,28.7,None,fir
7,392.0,ABCO,2018,35.0,D,2.0,0.1000000000000014,0.0500000000000007,2016.0,2018,0,fir,0,35.0,None,fir
7,394.0,CADE,2018,53.0,L,2.0,0.7000000000000028,0.3500000000000014,2016.0,2018,0,cedar,0,53.0,None,cedar
7,398.0,ABCO,2018,62.7,L,2.0,0.4000000000000057,0.2000000000000028,2016.0,2018,0,fir,0,62.7,None,fir
7,397.0,ABCO,2018,48.4,D,2.0,-0.1000000000000014,-0.0500000000000007,2016.0,2018,0,fir,0,48.4,None,fir
7,399.0,CADE,2018,27.8,L,2.0,0.5,0.25,2016.0,2018,0,cedar,0,27.8,None,cedar
7,402.0,ABCO,2018,57.3,L,2.0,0.1999999999999957,0.0999999999999978,2016.0,2018,0,fir,0,57.3,None,fir
7,406.0,CADE,2018,34.5,L,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,cedar,0,34.5,None,cedar
7,407.0,ABCO,2018,44.3,D,2.0,0.2999999999999971,0.1499999999999985,2016.0,2018,0,fir,0,44.3,None,fir
7,408.0,CADE,2018,27.1,L,2.0,0.5,0.25,2016.0,2018,0,cedar,0,27.1,None,cedar
7,411.0,CADE,2018,34.3,L,2.0,0.5,0.25,2016.0,2018,0,cedar,0,34.3,None,cedar
7,413.0,ABCO,2018,59.5,L,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,fir,0,59.5,None,fir
7,417.0,CADE,2018,25.5,L,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,cedar,0,25.5,None,cedar
7,418.0,CADE,2018,20.2,L,2.0,1.099999999999998,0.5499999999999989,2016.0,2018,0,cedar,0,20.2,None,cedar
7,420.0,ABCO,2018,28.2,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,28.2,None,fir
7,421.0,ABCO,2018,35.2,L,2.0,0.7000000000000028,0.3500000000000014,2016.0,2018,0,fir,0,35.2,None,fir
7,422.0,ABCO,2018,53.3,L,2.0,0.6999999999999957,0.3499999999999978,2016.0,2018,0,fir,0,53.3,None,fir
7,425.0,ABCO,2018,36.2,L,2.0,0.9000000000000057,0.4500000000000028,2016.0,2018,0,fir,0,36.2,None,fir
7,429.0,ABCO,2018,42.0,L,2.0,1.2999999999999972,0.6499999999999986,2016.0,2018,0,fir,0,42.0,None,fir
7,432.0,ABCO,2018,26.9,D,2.0,0.0,0.0,2016.0,2018,0,fir,0,26.9,None,fir
7,431.0,ABCO,2018,50.5,L,2.0,0.8999999999999986,0.4499999999999993,2016.0,2018,0,fir,0,50.5,None,fir
7,433.0,ABCO,2018,39.8,L,2.0,0.7999999999999972,0.3999999999999986,2016.0,2018,0,fir,0,39.8,None,fir
7,436.0,ABCO,2018,44.5,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,44.5,None,fir
7,437.0,CADE,2018,18.6,L,2.0,0.1000000000000014,0.0500000000000007,2016.0,2018,0,cedar,0,18.6,None,cedar
7,438.0,CADE,2018,18.1,L,2.0,0.2000000000000028,0.1000000000000014,2016.0,2018,0,cedar,0,18.1,None,cedar
7,444.0,CADE,2018,26.9,L,2.0,0.6999999999999993,0.3499999999999996,2016.0,2018,0,cedar,0,26.9,None,cedar
7,441.0,ABCO,2018,23.2,D,2.0,0.0,0.0,2016.0,2018,0,fir,0,23.2,None,fir
7,447.0,CADE,2018,17.0,L,2.0,0.1999999999999993,0.0999999999999996,2016.0,2018,0,cedar,0,17.0,None,cedar
7,450.0,ABCO,2018,16.6,D,2.0,0.3000000000000007,0.1500000000000003,2016.0,2018,0,fir,0,16.6,None,fir
7,451.0,CADE,2018,32.3,L,2.0,0.6999999999999957,0.3499999999999978,2016.0,2018,0,cedar,0,32.3,None,cedar
7,456.0,ABCO,2018,57.4,L,2.0,0.8999999999999986,0.4499999999999993,2016.0,2018,0,fir,0,57.4,None,fir
7,457.0,ABCO,2018,17.9,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,17.9,None,fir
7,458.0,PIPO,2018,30.8,L,2.0,1.1999999999999993,0.5999999999999996,2016.0,2018,0,yellow_pine,0,30.8,None,pine
7,466.0,CADE,2018,17.8,L,2.0,0.8000000000000007,0.4000000000000003,2016.0,2018,0,cedar,0,17.8,None,cedar
7,469.0,ABCO,2018,20.1,L,2.0,0.0,0.0,2016.0,2018,0,fir,0,20.1,None,fir
7,471.0,ABCO,2018,41.0,L,2.0,2.1000000000000014,1.0500000000000007,2016.0,2018,0,fir,0,41.0,None,fir
7,474.0,CADE,2018,16.8,L,2.0,0.4000000000000021,0.200000000000001,2016.0,2018,0,cedar,0,16.8,None,cedar
7,472.0,ABCO,2018,50.5,D,2.0,0.1000000000000014,0.0500000000000007,2016.0,2018,0,fir,0,50.5,None,fir
7,475.0,ABCO,2018,18.4,L,2.0,0.3999999999999986,0.1999999999999993,2016.0,2018,0,fir,0,18.4,None,fir
7,477.0,CADE,2018,17.6,L,2.0,0.3000000000000007,0.1500000000000003,2016.0,2018,0,cedar,0,17.6,None,cedar
7,478.0,ABCO,2018,30.2,D,2.0,0.0999999999999978,0.0499999999999989,2016.0,2018,0,fir,0,30.2,None,fir
7,479.0,ABCO,2018,19.4,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,19.4,None,fir
7,481.0,ABCO,2018,35.9,L,2.0,1.3999999999999986,0.6999999999999993,2016.0,2018,0,fir,0,35.9,None,fir
7,484.0,ABCO,2018,19.5,D,2.0,0.1000000000000014,0.0500000000000007,2016.0,2018,0,fir,0,19.5,None,fir
7,485.0,CADE,2018,18.6,L,2.0,0.2000000000000028,0.1000000000000014,2016.0,2018,0,cedar,0,18.6,None,cedar
7,487.0,ABCO,2018,33.5,L,2.0,0.2000000000000028,0.1000000000000014,2016.0,2018,0,fir,0,33.5,None,fir
7,488.0,ABCO,2018,52.3,L,2.0,-0.1000000000000014,-0.0500000000000007,2016.0,2018,0,fir,0,52.3,None,fir
7,492.0,CADE,2018,36.2,L,2.0,1.1000000000000014,0.5500000000000007,2016.0,2018,0,cedar,0,36.2,None,cedar
7,491.0,ABCO,2018,31.8,L,2.0,0.4000000000000021,0.200000000000001,2016.0,2018,0,fir,0,31.8,None,fir
7,496.0,ABCO,2018,34.9,L,2.0,1.2999999999999972,0.6499999999999986,2016.0,2018,0,fir,0,34.9,None,fir
7,494.0,ABCO,2018,37.5,L,2.0,0.8999999999999986,0.4499999999999993,2016.0,2018,0,fir,0,37.5,None,fir
7,498.0,ABCO,2018,42.9,L,2.0,0.0,0.0,2016.0,2018,0,fir,0,42.9,None,fir
7,499.0,CADE,2018,23.5,L,2.0,1.1000000000000014,0.5500000000000007,2016.0,2018,0,cedar,0,23.5,None,cedar
7,500.0,ABCO,2018,19.8,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,19.8,None,fir
7,501.0,ABCO,2018,25.1,D,2.0,0.2000000000000028,0.1000000000000014,2016.0,2018,0,fir,0,25.1,None,fir
7,503.0,CADE,2018,16.8,L,2.0,0.0,0.0,2016.0,2018,0,cedar,0,16.8,None,cedar
7,504.0,ABCO,2018,36.9,D,2.0,0.3999999999999986,0.1999999999999993,2016.0,2018,0,fir,0,36.9,None,fir
7,505.0,CADE,2018,17.1,L,2.0,0.3000000000000007,0.1500000000000003,2016.0,2018,0,cedar,0,17.1,None,cedar
7,508.0,ABCO,2018,16.8,D,2.0,0.1999999999999993,0.0999999999999996,2016.0,2018,0,fir,0,16.8,None,fir
7,513.0,ABCO,2018,32.9,L,2.0,0.2999999999999971,0.1499999999999985,2016.0,2018,0,fir,0,32.9,None,fir
7,517.0,PILA,2018,52.8,L,2.0,0.7999999999999972,0.3999999999999986,2016.0,2018,0,white_pine,0,52.8,None,pine
7,516.0,CADE,2018,19.5,D,2.0,0.3000000000000007,0.1500000000000003,2016.0,2018,0,cedar,0,19.5,None,cedar
7,519.0,CADE,2018,30.1,L,2.0,0.7000000000000028,0.3500000000000014,2016.0,2018,0,cedar,0,30.1,None,cedar
7,522.0,CADE,2018,27.8,L,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,cedar,0,27.8,None,cedar
7,524.0,PILA,2018,72.8,L,2.0,2.0,1.0,2016.0,2018,0,white_pine,0,72.8,None,pine
7,525.0,PILA,2018,75.4,L,2.0,0.6000000000000085,0.3000000000000042,2016.0,2018,0,white_pine,0,75.4,None,pine
7,528.0,ABCO,2018,64.4,D,2.0,0.6000000000000085,0.3000000000000042,2016.0,2018,0,fir,0,64.4,None,fir
7,526.0,PILA,2018,85.1,L,2.0,0.5,0.25,2016.0,2018,0,white_pine,0,85.1,None,pine
7,527.0,PILA,2018,52.0,L,2.0,-0.1000000000000014,-0.0500000000000007,2016.0,2018,0,white_pine,0,52.0,None,pine
7,529.0,CADE,2018,30.1,L,2.0,0.5,0.25,2016.0,2018,0,cedar,0,30.1,None,cedar
7,530.0,ABCO,2018,29.5,D,2.0,0.0,0.0,2016.0,2018,0,fir,0,29.5,None,fir
7,533.0,CADE,2018,16.1,L,2.0,0.5000000000000018,0.2500000000000009,2016.0,2018,0,cedar,0,16.1,None,cedar
7,534.0,CADE,2018,18.0,L,2.0,-0.1000000000000014,-0.0500000000000007,2016.0,2018,0,cedar,0,18.0,None,cedar
7,535.0,CADE,2018,30.3,L,2.0,0.5,0.25,2016.0,2018,0,cedar,0,30.3,None,cedar
7,536.0,PILA,2018,40.1,L,2.0,0.8999999999999986,0.4499999999999993,2016.0,2018,0,white_pine,0,40.1,None,pine
7,538.0,CADE,2018,18.2,L,2.0,0.3000000000000007,0.1500000000000003,2016.0,2018,0,cedar,0,18.2,None,cedar
7,539.0,CADE,2018,28.5,L,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,cedar,0,28.5,None,cedar
7,540.0,PILA,2018,35.8,L,2.0,1.5,0.75,2016.0,2018,0,white_pine,0,35.8,None,pine
7,541.0,CADE,2018,16.4,L,2.0,0.0999999999999978,0.0499999999999989,2016.0,2018,0,cedar,0,16.4,None,cedar
8,123.0,CADE,2018,52.0,L,2.0,2.3999999999999986,1.1999999999999993,2016.0,2018,0,cedar,1,51.8,Thin,cedar
8,124.0,CADE,2018,38.0,L,2.0,1.8999999999999984,0.9499999999999992,2016.0,2018,0,cedar,0,38.0,Thin,cedar
8,125.0,CADE,2018,39.7,L,2.0,2.1000000000000014,1.0500000000000007,2016.0,2018,0,cedar,0,39.7,Thin,cedar
8,126.0,CADE,2018,37.9,L,2.0,1.8999999999999984,0.9499999999999992,2016.0,2018,0,cedar,0,37.9,Thin,cedar
8,127.0,CADE,2018,25.6,L,2.0,1.1000000000000014,0.5500000000000007,2016.0,2018,0,cedar,0,25.6,Thin,cedar
8,128.0,CADE,2018,33.2,L,2.0,1.8000000000000045,0.9000000000000021,2016.0,2018,0,cedar,0,33.2,Thin,cedar
8,129.0,PIPO,2018,47.0,L,2.0,3.1000000000000014,1.5500000000000007,2016.0,2018,0,yellow_pine,0,47.0,Thin,pine
8,130.0,ABCO,2018,59.2,L,2.0,2.200000000000003,1.1000000000000014,2016.0,2018,0,fir,0,59.2,Thin,fir
8,133.0,ABCO,2018,55.6,L,2.0,1.3000000000000045,0.6500000000000021,2016.0,2018,0,fir,0,55.6,Thin,fir
8,134.0,CADE,2018,49.5,L,2.0,1.3999999999999986,0.6999999999999993,2016.0,2018,0,cedar,0,49.5,Thin,cedar
8,135.0,ABCO,2018,61.6,L,2.0,0.7000000000000028,0.3500000000000014,2016.0,2018,0,fir,0,61.6,Thin,fir
8,137.0,CADE,2018,34.7,L,2.0,1.8000000000000045,0.9000000000000021,2016.0,2018,0,cedar,0,34.7,Thin,cedar
8,136.0,ABCO,2018,70.9,L,2.0,1.0,0.5,2016.0,2018,0,fir,0,70.9,Thin,fir
8,138.0,ABCO,2018,44.5,L,2.0,1.2999999999999972,0.6499999999999986,2016.0,2018,0,fir,0,44.5,Thin,fir
8,139.0,ABCO,2018,25.5,D,2.0,-0.1000000000000014,-0.0500000000000007,2016.0,2018,0,fir,0,25.5,Thin,fir
8,140.0,ABCO,2018,29.5,D,2.0,0.1000000000000014,0.0500000000000007,2016.0,2018,0,fir,0,29.5,Thin,fir
8,141.0,ABCO,2018,59.8,L,2.0,1.8999999999999984,0.9499999999999992,2016.0,2018,0,fir,0,59.8,Thin,fir
8,145.0,ABCO,2018,37.0,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,37.0,Thin,fir
8,143.0,ABCO,2018,51.5,D,2.0,0.2000000000000028,0.1000000000000014,2016.0,2018,0,fir,0,51.5,Thin,fir
8,144.0,ABCO,2018,44.8,L,2.0,0.6999999999999957,0.3499999999999978,2016.0,2018,0,fir,0,44.8,Thin,fir
8,142.0,ABCO,2018,44.2,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,44.2,Thin,fir
8,146.0,ABCO,2018,45.1,D,2.0,0.2000000000000028,0.1000000000000014,2016.0,2018,0,fir,0,45.1,Thin,fir
8,147.0,ABCO,2018,62.0,L,2.0,0.7999999999999972,0.3999999999999986,2016.0,2018,0,fir,0,62.0,Thin,fir
8,148.0,ABCO,2018,50.5,L,2.0,0.7999999999999972,0.3999999999999986,2016.0,2018,0,fir,0,50.5,Thin,fir
8,99.0,PILA,2018,63.6,L,2.0,0.3000000000000042,0.1500000000000021,2016.0,2018,0,white_pine,0,63.6,Thin,pine
8,100.0,ABCO,2018,23.6,L,2.0,0.7000000000000028,0.3500000000000014,2016.0,2018,0,fir,0,23.6,Thin,fir
8,101.0,ABCO,2018,53.8,D,2.0,0.5999999999999943,0.2999999999999971,2016.0,2018,0,fir,0,53.8,Thin,fir
8,102.0,ABCO,2018,64.9,D,2.0,0.3000000000000113,0.1500000000000056,2016.0,2018,0,fir,0,64.9,Thin,fir
8,103.0,PILA,2018,56.5,L,2.0,1.0,0.5,2016.0,2018,0,white_pine,0,56.5,Thin,pine
8,104.0,PILA,2018,91.8,L,2.0,0.7000000000000028,0.3500000000000014,2016.0,2018,0,white_pine,0,91.8,Thin,pine
8,105.0,PILA,2018,82.9,L,2.0,1.8000000000000114,0.9000000000000057,2016.0,2018,0,white_pine,0,82.9,Thin,pine
8,106.0,PILA,2018,81.9,L,2.0,3.200000000000003,1.6000000000000014,2016.0,2018,0,white_pine,0,81.9,Thin,pine
8,107.0,PILA,2018,24.7,L,2.0,1.1999999999999993,0.5999999999999996,2016.0,2018,0,white_pine,0,24.7,Thin,pine
8,109.0,PILA,2018,80.2,L,2.0,2.200000000000003,1.1000000000000014,2016.0,2018,0,white_pine,0,80.2,Thin,pine
8,110.0,PILA,2018,100.6,L,2.0,1.5999999999999943,0.7999999999999972,2016.0,2018,0,white_pine,0,100.6,Thin,pine
8,111.0,ABCO,2018,28.5,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,28.5,Thin,fir
8,112.0,CADE,2018,119.0,L,4.0,0.0999999999999943,0.0249999999999985,2014.0,2018,0,cedar,0,119.0,Thin,cedar
8,113.0,PILA,2018,57.9,L,2.0,1.3999999999999986,0.6999999999999993,2016.0,2018,0,white_pine,0,57.9,Thin,pine
8,114.0,CADE,2018,47.7,L,2.0,1.1000000000000014,0.5500000000000007,2016.0,2018,0,cedar,0,47.7,Thin,cedar
8,3783.0,PIPO,2018,68.9,L,2.0,1.2000000000000028,0.6000000000000014,2016.0,2018,0,yellow_pine,0,68.9,Thin,pine
8,115.0,QUKE,2018,27.3,L,2.0,0.5,0.25,2016.0,2018,0,deciduous_oak,0,27.3,Thin,oak
8,116.0,CADE,2018,38.5,L,2.0,1.6000000000000014,0.8000000000000007,2016.0,2018,0,cedar,0,38.5,Thin,cedar
8,117.0,QUKE,2018,35.6,L,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,deciduous_oak,0,35.6,Thin,oak
8,119.0,CADE,2018,81.2,L,2.0,2.200000000000003,1.1000000000000014,2016.0,2018,0,cedar,0,81.2,Thin,cedar
8,120.0,CADE,2018,61.2,L,2.0,0.9000000000000057,0.4500000000000028,2016.0,2018,0,cedar,0,61.2,Thin,cedar
8,67.0,CADE,2018,70.5,L,2.0,2.0999999999999943,1.0499999999999972,2016.0,2018,0,cedar,0,70.5,Thin,cedar
8,68.0,PILA,2018,60.8,L,2.0,2.5,1.25,2016.0,2018,0,white_pine,0,60.8,Thin,pine
8,69.0,CADE,2018,66.3,L,2.0,1.8999999999999917,0.9499999999999956,2016.0,2018,0,cedar,0,66.3,Thin,cedar
8,71.0,PILA,2018,82.2,L,2.0,3.299999999999997,1.6499999999999986,2016.0,2018,0,white_pine,0,82.2,Thin,pine
8,75.0,PILA,2018,61.0,D,2.0,0.2000000000000028,0.1000000000000014,2016.0,2018,0,white_pine,0,61.0,Thin,pine
8,76.0,PILA,2018,33.2,D,2.0,0.4000000000000057,0.2000000000000028,2016.0,2018,0,white_pine,0,33.2,Thin,pine
8,77.0,CADE,2018,76.7,L,2.0,2.200000000000003,1.1000000000000014,2016.0,2018,0,cedar,0,76.7,Thin,cedar
8,80.0,PIPO,2018,57.2,L,2.0,2.8000000000000043,1.400000000000002,2016.0,2018,0,yellow_pine,0,57.2,Thin,pine
8,81.0,CADE,2018,32.3,L,2.0,1.1999999999999955,0.5999999999999979,2016.0,2018,0,cedar,0,32.3,Thin,cedar
8,82.0,CADE,2018,36.0,L,2.0,1.2000000000000028,0.6000000000000014,2016.0,2018,0,cedar,0,36.0,Thin,cedar
8,84.0,ABCO,2018,54.8,L,2.0,2.299999999999997,1.1499999999999986,2016.0,2018,0,fir,0,54.8,Thin,fir
8,83.0,ABCO,2018,27.9,L,2.0,1.599999999999998,0.7999999999999989,2016.0,2018,0,fir,0,27.9,Thin,fir
8,85.0,PIPO,2018,45.5,L,2.0,1.5,0.75,2016.0,2018,0,yellow_pine,0,45.5,Thin,pine
8,86.0,ABCO,2018,45.8,L,2.0,1.5999999999999943,0.7999999999999972,2016.0,2018,0,fir,0,45.8,Thin,fir
8,87.0,PIPO,2018,71.4,L,2.0,1.4000000000000057,0.7000000000000028,2016.0,2018,0,yellow_pine,0,71.4,Thin,pine
8,88.0,PIPO,2018,66.6,L,2.0,1.8999999999999917,0.9499999999999956,2016.0,2018,0,yellow_pine,0,66.6,Thin,pine
8,89.0,CADE,2018,41.6,L,2.0,1.5,0.75,2016.0,2018,0,cedar,0,41.6,Thin,cedar
8,90.0,CADE,2018,66.5,L,2.0,1.7000000000000028,0.8500000000000014,2016.0,2018,0,cedar,0,66.5,Thin,cedar
8,92.0,ABCO,2018,36.2,L,2.0,1.2000000000000028,0.6000000000000014,2016.0,2018,0,fir,0,36.2,Thin,fir
8,94.0,CADE,2018,34.6,L,2.0,0.8000000000000043,0.4000000000000021,2016.0,2018,0,cedar,0,34.6,Thin,cedar
8,95.0,ABCO,2018,39.8,D,2.0,-0.1000000000000014,-0.0500000000000007,2016.0,2018,0,fir,0,39.8,Thin,fir
8,96.0,ABCO,2018,32.4,D,2.0,-0.7000000000000028,-0.3500000000000014,2016.0,2018,0,fir,0,32.4,Thin,fir
8,93.0,CADE,2018,64.8,L,2.0,0.8999999999999986,0.4499999999999993,2016.0,2018,0,cedar,0,64.8,Thin,cedar
9,13.0,ABCO,2018,58.9,D,2.0,0.5,0.25,2016.0,2018,0,fir,0,58.9,Thin,fir
9,14.0,PILA,2018,111.2,L,2.0,1.9000000000000057,0.9500000000000028,2016.0,2018,0,white_pine,0,111.2,Thin,pine
9,15.0,CADE,2018,29.5,L,2.0,1.6999999999999993,0.8499999999999996,2016.0,2018,0,cedar,0,29.5,Thin,cedar
9,16.0,PIPO,2018,77.4,L,2.0,2.1000000000000085,1.0500000000000045,2016.0,2018,0,yellow_pine,0,77.4,Thin,pine
9,17.0,PILA,2018,75.8,L,2.0,1.5999999999999943,0.7999999999999972,2016.0,2018,0,white_pine,0,75.8,Thin,pine
9,20.0,CADE,2018,41.8,L,2.0,0.7999999999999972,0.3999999999999986,2016.0,2018,0,cedar,0,41.8,Thin,cedar
9,21.0,ABCO,2018,43.4,L,2.0,1.1000000000000014,0.5500000000000007,2016.0,2018,0,fir,0,43.4,Thin,fir
9,22.0,ABCO,2018,34.9,L,2.0,1.1999999999999955,0.5999999999999979,2016.0,2018,0,fir,0,34.9,Thin,fir
9,23.0,ABCO,2018,35.5,L,2.0,2.299999999999997,1.1499999999999986,2016.0,2018,0,fir,0,35.5,Thin,fir
9,24.0,CADE,2018,42.7,L,2.0,2.200000000000003,1.1000000000000014,2016.0,2018,0,cedar,0,42.7,Thin,cedar
9,28.0,CADE,2018,65.2,L,2.0,1.9000000000000057,0.9500000000000028,2016.0,2018,0,cedar,0,65.2,Thin,cedar
9,31.0,CADE,2018,21.3,L,2.0,2.3000000000000007,1.1500000000000004,2016.0,2018,0,cedar,1,19.9,Thin,cedar
9,32.0,ABCO,2018,40.6,L,2.0,1.7000000000000028,0.8500000000000014,2016.0,2018,0,fir,0,40.6,Thin,fir
9,33.0,ABCO,2018,22.7,L,2.0,0.8999999999999986,0.4499999999999993,2016.0,2018,0,fir,0,22.7,Thin,fir
9,34.0,ABCO,2018,37.0,L,2.0,1.6000000000000014,0.8000000000000007,2016.0,2018,0,fir,0,37.0,Thin,fir
9,35.0,ABCO,2018,48.6,L,2.0,1.3000000000000045,0.6500000000000021,2016.0,2018,0,fir,0,48.6,Thin,fir
9,36.0,ABCO,2018,46.7,L,2.0,1.4000000000000057,0.7000000000000028,2016.0,2018,0,fir,0,46.7,Thin,fir
9,37.0,ABCO,2018,56.5,L,2.0,1.2999999999999972,0.6499999999999986,2016.0,2018,0,fir,0,56.5,Thin,fir
9,38.0,ABCO,2018,62.2,L,2.0,1.0,0.5,2016.0,2018,0,fir,0,62.2,Thin,fir
9,40.0,CADE,2018,56.4,L,2.0,2.1000000000000014,1.0500000000000007,2016.0,2018,0,cedar,0,56.4,Thin,cedar
9,41.0,CADE,2018,46.1,L,2.0,1.7000000000000028,0.8500000000000014,2016.0,2018,0,cedar,0,46.1,Thin,cedar
9,42.0,PIPO,2018,47.0,L,2.0,2.700000000000003,1.3500000000000014,2016.0,2018,0,yellow_pine,0,47.0,Thin,pine
9,43.0,PILA,2018,79.2,L,2.0,1.5,0.75,2016.0,2018,0,white_pine,0,79.2,Thin,pine
9,44.0,ABCO,2018,33.4,L,2.0,1.5,0.75,2016.0,2018,0,fir,0,33.4,Thin,fir
9,46.0,CADE,2018,22.6,L,2.0,1.3000000000000007,0.6500000000000004,2016.0,2018,0,cedar,0,22.6,Thin,cedar
9,47.0,CADE,2018,36.8,L,2.0,1.1999999999999955,0.5999999999999979,2016.0,2018,0,cedar,0,36.8,Thin,cedar
9,48.0,ABCO,2018,38.5,L,2.0,2.200000000000003,1.1000000000000014,2016.0,2018,0,fir,0,38.5,Thin,fir
9,49.0,ABCO,2018,33.3,L,2.0,2.099999999999998,1.049999999999999,2016.0,2018,0,fir,0,33.3,Thin,fir
9,51.0,CADE,2018,24.5,L,2.0,1.6000000000000014,0.8000000000000007,2016.0,2018,0,cedar,0,24.5,Thin,cedar
9,52.0,ABCO,2018,50.7,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,50.7,Thin,fir
9,54.0,ABCO,2018,83.3,L,2.0,0.2999999999999971,0.1499999999999985,2016.0,2018,0,fir,0,83.3,Thin,fir
9,55.0,ABCO,2018,39.1,L,2.0,1.1000000000000014,0.5500000000000007,2016.0,2018,0,fir,0,39.1,Thin,fir
9,56.0,ABCO,2018,31.7,L,2.0,2.0,1.0,2016.0,2018,0,fir,0,31.7,Thin,fir
9,57.0,PILA,2018,65.5,D,2.0,0.4000000000000057,0.2000000000000028,2016.0,2018,0,white_pine,0,65.5,Thin,pine
9,58.0,CADE,2018,83.6,L,2.0,0.6999999999999886,0.3499999999999943,2016.0,2018,0,cedar,0,83.6,Thin,cedar
9,60.0,PILA,2018,90.2,L,2.0,1.7999999999999972,0.8999999999999986,2016.0,2018,0,white_pine,0,90.2,Thin,pine
9,62.0,ABCO,2018,62.3,L,2.0,1.0,0.5,2016.0,2018,0,fir,0,62.3,Thin,fir
9,64.0,ABCO,2018,57.0,L,2.0,0.7999999999999972,0.3999999999999986,2016.0,2018,0,fir,0,57.0,Thin,fir
9,65.0,CADE,2018,26.5,L,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,cedar,0,26.5,Thin,cedar
9,66.0,ABCO,2018,32.9,L,2.0,1.0,0.5,2016.0,2018,0,fir,0,32.9,Thin,fir
9,2.0,PILA,2018,112.6,L,2.0,1.6999999999999886,0.8499999999999943,2016.0,2018,0,white_pine,0,112.6,Thin,pine
9,3.0,PILA,2018,90.7,L,2.0,2.200000000000003,1.1000000000000014,2016.0,2018,0,white_pine,0,90.7,Thin,pine
9,5.0,ABCO,2018,62.2,L,2.0,1.3000000000000045,0.6500000000000021,2016.0,2018,0,fir,0,62.2,Thin,fir
9,4.0,PILA,2018,82.5,L,2.0,2.4000000000000057,1.2000000000000028,2016.0,2018,0,white_pine,0,82.5,Thin,pine
9,7.0,ABCO,2018,76.0,D,2.0,0.0,0.0,2016.0,2018,0,fir,0,76.0,Thin,fir
9,8.0,PILA,2018,68.2,L,2.0,3.1000000000000085,1.5500000000000045,2016.0,2018,0,white_pine,0,68.2,Thin,pine
9,9.0,ABCO,2018,55.5,L,2.0,2.1000000000000014,1.0500000000000007,2016.0,2018,0,fir,0,55.5,Thin,fir
9,11.0,ABCO,2018,66.9,L,2.0,1.1000000000000083,0.5500000000000043,2016.0,2018,0,fir,0,66.9,Thin,fir
9,12.0,ABCO,2018,59.2,L,2.0,1.5,0.75,2016.0,2018,0,fir,0,59.2,Thin,fir
10,1131.0,CADE,2018,58.8,L,2.0,1.0,0.5,2016.0,2018,0,cedar,0,58.8,Thin,cedar
10,1132.0,CADE,2018,30.9,L,2.0,0.7999999999999972,0.3999999999999986,2016.0,2018,0,cedar,0,30.9,Thin,cedar
10,1134.0,QUKE,2018,24.7,L,2.0,-0.3000000000000007,-0.1500000000000003,2016.0,2018,0,deciduous_oak,0,24.7,Thin,oak
10,1135.0,PILA,2018,19.8,L,2.0,1.0,0.5,2016.0,2018,0,white_pine,0,19.8,Thin,pine
10,1136.0,QUKE,2018,21.6,L,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,deciduous_oak,0,21.6,Thin,oak
10,1139.0,CADE,2018,75.0,L,2.0,1.7999999999999972,0.8999999999999986,2016.0,2018,0,cedar,0,75.0,Thin,cedar
10,1140.0,ABCO,2018,33.0,L,2.0,0.5,0.25,2016.0,2018,0,fir,0,33.0,Thin,fir
10,1141.0,ABCO,2018,31.3,L,2.0,1.1999999999999993,0.5999999999999996,2016.0,2018,0,fir,0,31.3,Thin,fir
10,1143.0,ABCO,2018,44.7,L,2.0,1.7000000000000028,0.8500000000000014,2016.0,2018,0,fir,0,44.7,Thin,fir
10,1142.0,ABCO,2018,31.8,D,2.0,0.1999999999999993,0.0999999999999996,2016.0,2018,0,fir,0,31.8,Thin,fir
10,1144.0,CADE,2018,28.2,L,2.0,1.1999999999999993,0.5999999999999996,2016.0,2018,0,cedar,0,28.2,Thin,cedar
10,1146.0,CADE,2018,40.0,L,2.0,1.5,0.75,2016.0,2018,0,cedar,0,40.0,Thin,cedar
10,1145.0,PILA,2018,19.1,D,2.0,-0.2999999999999971,-0.1499999999999985,2016.0,2018,0,white_pine,0,19.1,Thin,pine
