Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
Burn,bn3,bn3_5939,abco,DBH_Post,80.2,2003,1.0,2.0,-2.799999999999997,-1.3999999999999986,2001.0,2003,0,fir,0,80.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5940,cade,DBH_Post,47.1,2003,1.0,2.0,0.1000000000000014,0.0500000000000007,2001.0,2003,0,cedar,0,47.1,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_5956,pije,DBH_Post,107.1,2003,1.0,2.0,-0.9000000000000057,-0.4500000000000028,2001.0,2003,0,yellow_pine,0,107.1,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_5958,abco,DBH_Post,89.9,2003,1.0,2.0,-1.0999999999999943,-0.5499999999999972,2001.0,2003,0,fir,0,89.9,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5961,abco,DBH_Post,93.2,2003,1.0,2.0,-0.7999999999999972,-0.3999999999999986,2001.0,2003,0,fir,0,93.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5965,pije,DBH_Post,68.8,2003,1.0,2.0,1.7999999999999972,0.8999999999999986,2001.0,2003,0,yellow_pine,0,68.8,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_5967,abco,DBH_Post,46.5,2003,1.0,2.0,1.5,0.75,2001.0,2003,0,fir,0,46.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5968,abco,DBH_Post,79.2,2003,1.0,2.0,1.2000000000000028,0.6000000000000014,2001.0,2003,0,fir,0,79.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5970,abco,DBH_Post,63.8,2003,1.0,2.0,1.7999999999999972,0.8999999999999986,2001.0,2003,0,fir,0,63.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5971,abco,DBH_Post,27.0,2003,2.0,2.0,1.0,0.5,2001.0,2003,0,fir,0,27.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5972,abco,DBH_Post,83.2,2003,1.0,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,0,fir,0,83.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5996,pije,DBH_Post,52.9,2003,1.0,2.0,-3.1000000000000014,-1.5500000000000007,2001.0,2003,0,yellow_pine,0,52.9,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_5997,abco,DBH_Post,51.6,2003,1.0,2.0,2.6000000000000014,1.3000000000000007,2001.0,2003,0,fir,0,51.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_5998,abco,DBH_Post,67.3,2003,1.0,2.0,1.2999999999999972,0.6499999999999986,2001.0,2003,0,fir,0,67.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6000,pije,DBH_Post,54.7,2003,1.0,2.0,-1.2999999999999972,-0.6499999999999986,2001.0,2003,0,yellow_pine,0,54.7,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6001,abco,DBH_Post,52.8,2003,1.0,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,0,fir,0,52.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6002,cade,DBH_Post,25.3,2003,1.0,2.0,-0.6999999999999993,-0.3499999999999996,2001.0,2003,0,cedar,0,25.3,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6004,abco,DBH_Post,53.1,2003,1.0,2.0,-0.8999999999999986,-0.4499999999999993,2001.0,2003,0,fir,0,53.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6006,abco,DBH_Post,40.8,2003,1.0,2.0,-2.200000000000003,-1.1000000000000014,2001.0,2003,0,fir,0,40.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6007,abco,DBH_Post,79.8,2003,1.0,2.0,-4.200000000000003,-2.1000000000000014,2001.0,2003,0,fir,0,79.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6008,abco,DBH_Post,31.5,2003,1.0,2.0,-0.5,-0.25,2001.0,2003,0,fir,0,31.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6009,abco,DBH_Post,91.1,2003,1.0,2.0,0.0999999999999943,0.0499999999999971,2001.0,2003,0,fir,0,91.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6010,cade,DBH_Post,15.0,2003,1.0,2.0,0.0,0.0,2001.0,2003,0,cedar,0,15.0,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6011,abco,DBH_Post,82.7,2003,1.0,2.0,-0.2999999999999971,-0.1499999999999985,2001.0,2003,0,fir,0,82.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6012,abco,DBH_Post,98.0,2003,1.0,2.0,11.0,5.5,2001.0,2003,0,fir,1,86.91428571428571,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6013,abco,DBH_Post,77.2,2003,1.0,2.0,-1.7999999999999972,-0.8999999999999986,2001.0,2003,0,fir,0,77.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6015,abco,DBH_Post,27.7,2003,1.0,2.0,-0.3000000000000007,-0.1500000000000003,2001.0,2003,0,fir,0,27.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6017,pije,DBH_Post,53.5,2003,1.0,2.0,-0.5,-0.25,2001.0,2003,0,yellow_pine,0,53.5,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6018,abco,DBH_Post,20.6,2003,1.0,2.0,-0.3999999999999986,-0.1999999999999993,2001.0,2003,0,fir,0,20.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6020,abco,DBH_Post,33.9,2003,1.0,2.0,-0.1000000000000014,-0.0500000000000007,2001.0,2003,0,fir,0,33.9,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6022,abco,DBH_Post,43.1,2003,1.0,2.0,-0.8999999999999986,-0.4499999999999993,2001.0,2003,0,fir,0,43.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6023,abco,DBH_Post,49.8,2003,1.0,2.0,-2.200000000000003,-1.1000000000000014,2001.0,2003,0,fir,0,49.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6024,abco,DBH_Post,78.4,2003,1.0,2.0,-0.5999999999999943,-0.2999999999999971,2001.0,2003,0,fir,0,78.4,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6025,abco,DBH_Post,73.8,2003,1.0,2.0,-2.200000000000003,-1.1000000000000014,2001.0,2003,0,fir,0,73.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6027,abco,DBH_Post,46.0,2003,1.0,2.0,0.0,0.0,2001.0,2003,0,fir,0,46.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6029,abco,DBH_Post,57.0,2003,1.0,2.0,1.0,0.5,2001.0,2003,0,fir,0,57.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6030,pije,DBH_Post,137.8,2003,1.0,2.0,-4.199999999999989,-2.0999999999999943,2001.0,2003,0,yellow_pine,0,137.8,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6031,cade,DBH_Post,27.6,2003,1.0,2.0,-1.3999999999999986,-0.6999999999999993,2001.0,2003,0,cedar,0,27.6,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6032,abco,DBH_Post,27.2,2003,1.0,2.0,-0.8000000000000007,-0.4000000000000003,2001.0,2003,0,fir,0,27.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6034,abco,DBH_Post,18.1,2003,1.0,2.0,0.1000000000000014,0.0500000000000007,2001.0,2003,0,fir,0,18.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6035,abco,DBH_Post,24.6,2003,1.0,2.0,0.6000000000000014,0.3000000000000007,2001.0,2003,0,fir,0,24.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6041,pije,DBH_Post,73.8,2003,1.0,2.0,-4.200000000000003,-2.1000000000000014,2001.0,2003,0,yellow_pine,0,73.8,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6048,abco,DBH_Post,73.6,2003,1.0,2.0,-0.4000000000000057,-0.2000000000000028,2001.0,2003,0,fir,0,73.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6049,abco,DBH_Post,46.1,2003,1.0,2.0,1.1000000000000014,0.5500000000000007,2001.0,2003,0,fir,0,46.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6050,abco,DBH_Post,34.2,2003,1.0,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,0,fir,0,34.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6051,abco,DBH_Post,33.2,2003,1.0,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,0,fir,0,33.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6052,abco,DBH_Post,23.0,2003,1.0,2.0,0.0,0.0,2001.0,2003,0,fir,0,23.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6054,abco,DBH_Post,53.1,2003,1.0,2.0,0.1000000000000014,0.0500000000000007,2001.0,2003,0,fir,0,53.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6057,abco,DBH_Post,36.8,2003,1.0,2.0,-0.2000000000000028,-0.1000000000000014,2001.0,2003,0,fir,0,36.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6058,abco,DBH_Post,63.2,2003,1.0,2.0,1.2000000000000028,0.6000000000000014,2001.0,2003,0,fir,0,63.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6059,abco,DBH_Post,62.4,2003,1.0,2.0,1.3999999999999986,0.6999999999999993,2001.0,2003,0,fir,0,62.4,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6060,abco,DBH_Post,84.8,2003,1.0,2.0,1.7999999999999972,0.8999999999999986,2001.0,2003,0,fir,0,84.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6061,abco,DBH_Post,49.3,2003,1.0,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,0,fir,0,49.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6062,abco,DBH_Post,43.3,2003,1.0,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,0,fir,0,43.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6063,abco,DBH_Post,71.7,2003,1.0,2.0,-0.2999999999999971,-0.1499999999999985,2001.0,2003,0,fir,0,71.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6065,abco,DBH_Post,49.1,2003,1.0,2.0,1.1000000000000014,0.5500000000000007,2001.0,2003,0,fir,0,49.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6068,abco,DBH_Post,46.6,2003,1.0,2.0,1.6000000000000014,0.8000000000000007,2001.0,2003,0,fir,0,46.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6069,abco,DBH_Post,31.8,2003,1.0,2.0,-0.1999999999999993,-0.0999999999999996,2001.0,2003,0,fir,0,31.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6071,abco,DBH_Post,18.1,2003,2.0,2.0,-0.8999999999999986,-0.4499999999999993,2001.0,2003,0,fir,0,18.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6072,abco,DBH_Post,53.8,2003,1.0,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,0,fir,0,53.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6073,abco,DBH_Post,44.5,2003,1.0,2.0,0.5,0.25,2001.0,2003,0,fir,0,44.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6074,abco,DBH_Post,16.8,2003,1.0,2.0,1.8000000000000007,0.9000000000000004,2001.0,2003,0,fir,0,16.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6078,abco,DBH_Post,42.7,2003,1.0,2.0,1.7000000000000028,0.8500000000000014,2001.0,2003,0,fir,0,42.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6085,abco,DBH_Post,32.9,2003,1.0,2.0,0.8999999999999986,0.4499999999999993,2001.0,2003,0,fir,0,32.9,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6087,abco,DBH_Post,19.8,2003,1.0,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,0,fir,0,19.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6089,cade,DBH_Post,122.1,2003,1.0,2.0,0.0999999999999943,0.0499999999999971,2001.0,2003,0,cedar,0,122.1,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6092,abco,DBH_Post,24.0,2003,2.0,2.0,0.0,0.0,2001.0,2003,0,fir,0,24.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6093,pila,DBH_Post,85.5,2003,1.0,2.0,1.5,0.75,2001.0,2003,0,white_pine,0,85.5,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6096,cade,DBH_Post,31.3,2003,1.0,2.0,0.3000000000000007,0.1500000000000003,2001.0,2003,0,cedar,0,31.3,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6098,pije,DBH_Post,49.6,2003,1.0,2.0,-0.3999999999999986,-0.1999999999999993,2001.0,2003,0,yellow_pine,0,49.6,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6099,cade,DBH_Post,36.2,2003,1.0,2.0,1.2000000000000028,0.6000000000000014,2001.0,2003,0,cedar,0,36.2,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6100,pila,DBH_Post,18.0,2003,1.0,2.0,0.0,0.0,2001.0,2003,0,white_pine,0,18.0,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6101,abco,DBH_Post,110.0,2003,1.0,2.0,-2.0,-1.0,2001.0,2003,0,fir,0,110.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6104,abco,DBH_Post,68.2,2003,1.0,2.0,-6.799999999999997,-3.3999999999999986,2001.0,2003,0,fir,1,75.46,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6106,abco,DBH_Post,27.1,2003,1.0,2.0,-1.8999999999999984,-0.9499999999999992,2001.0,2003,0,fir,0,27.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6107,abco,DBH_Post,128.0,2003,1.0,2.0,-2.0,-1.0,2001.0,2003,0,fir,0,128.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6109,cade,DBH_Post,45.5,2003,1.0,2.0,-1.5,-0.75,2001.0,2003,0,cedar,0,45.5,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6110,abco,DBH_Post,46.5,2003,1.0,2.0,-0.5,-0.25,2001.0,2003,0,fir,0,46.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6112,abco,DBH_Post,120.6,2003,1.0,,,,2001.0,2003,0,fir,0,120.6,Burn Only,fir,,2003
Burn,bn3,bn3_6117,abco,DBH_Post,69.7,2003,1.0,2.0,-1.2999999999999972,-0.6499999999999986,2001.0,2003,0,fir,0,69.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6118,cade,DBH_Post,77.6,2003,1.0,2.0,-1.4000000000000057,-0.7000000000000028,2001.0,2003,0,cedar,0,77.6,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6121,abco,DBH_Post,38.6,2003,1.0,2.0,1.6000000000000014,0.8000000000000007,2001.0,2003,0,fir,0,38.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6125,cade,DBH_Post,72.6,2003,1.0,2.0,-0.4000000000000057,-0.2000000000000028,2001.0,2003,0,cedar,0,72.6,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6126,cade,DBH_Post,86.0,2003,1.0,2.0,-2.0,-1.0,2001.0,2003,0,cedar,0,86.0,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6127,abco,DBH_Post,40.5,2003,1.0,2.0,-2.5,-1.25,2001.0,2003,0,fir,0,40.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6128,abco,DBH_Post,32.6,2003,1.0,2.0,-3.3999999999999986,-1.6999999999999993,2001.0,2003,0,fir,0,32.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6130,abco,DBH_Post,46.5,2003,1.0,2.0,-0.5,-0.25,2001.0,2003,0,fir,0,46.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6132,abco,DBH_Post,87.7,2003,1.0,2.0,-2.299999999999997,-1.1499999999999986,2001.0,2003,0,fir,0,87.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6133,abco,DBH_Post,49.1,2003,1.0,2.0,0.1000000000000014,0.0500000000000007,2001.0,2003,0,fir,0,49.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6134,abco,DBH_Post,61.5,2003,1.0,2.0,1.5,0.75,2001.0,2003,0,fir,0,61.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6140,abco,DBH_Post,67.1,2003,1.0,2.0,1.0999999999999943,0.5499999999999972,2001.0,2003,0,fir,0,67.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6144,abco,DBH_Post,28.6,2003,1.0,2.0,1.6000000000000014,0.8000000000000007,2001.0,2003,0,fir,0,28.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6148,abco,DBH_Post,54.5,2003,1.0,2.0,2.5,1.25,2001.0,2003,0,fir,0,54.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6149,abco,DBH_Post,16.8,2003,1.0,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,0,fir,0,16.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6152,abco,DBH_Post,15.5,2003,1.0,2.0,0.5,0.25,2001.0,2003,0,fir,0,15.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6153,abco,DBH_Post,33.4,2003,1.0,2.0,0.3999999999999986,0.1999999999999993,2001.0,2003,0,fir,0,33.4,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6157,abco,DBH_Post,78.5,2003,1.0,,,,2001.0,2003,0,fir,0,78.5,Burn Only,fir,,2003
Burn,bn3,bn3_6164,abco,DBH_Post,17.7,2003,1.0,2.0,-0.3000000000000007,-0.1500000000000003,2001.0,2003,0,fir,0,17.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6165,cade,DBH_Post,34.3,2003,1.0,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,0,cedar,0,34.3,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6166,abco,DBH_Post,25.9,2003,1.0,2.0,0.8999999999999986,0.4499999999999993,2001.0,2003,0,fir,0,25.9,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6168,abco,DBH_Post,41.7,2003,1.0,2.0,0.7000000000000028,0.3500000000000014,2001.0,2003,0,fir,0,41.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6176,abco,DBH_Post,36.8,2003,1.0,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,0,fir,0,36.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6180,abco,DBH_Post,94.1,2003,1.0,2.0,-1.9000000000000057,-0.9500000000000028,2001.0,2003,0,fir,0,94.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6181,abco,DBH_Post,101.5,2003,1.0,2.0,0.5,0.25,2001.0,2003,0,fir,0,101.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6182,cade,DBH_Post,16.3,2003,1.0,2.0,-0.6999999999999993,-0.3499999999999996,2001.0,2003,0,cedar,0,16.3,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6183,pila,DBH_Post,92.1,2003,1.0,2.0,-1.9000000000000057,-0.9500000000000028,2001.0,2003,0,white_pine,0,92.1,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6184,abco,DBH_Post,103.6,2003,1.0,2.0,-1.4000000000000057,-0.7000000000000028,2001.0,2003,0,fir,0,103.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6186,cade,DBH_Post,123.2,2003,1.0,2.0,-3.799999999999997,-1.8999999999999984,2001.0,2003,0,cedar,0,123.2,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6187,abco,DBH_Post,82.3,2003,1.0,2.0,-2.700000000000003,-1.3500000000000014,2001.0,2003,0,fir,0,82.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6189,abco,DBH_Post,47.2,2003,1.0,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,0,fir,0,47.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6190,abco,DBH_Post,117.9,2003,1.0,2.0,-0.0999999999999943,-0.0499999999999971,2001.0,2003,0,fir,0,117.9,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6191,abco,DBH_Post,50.7,2003,1.0,2.0,1.7000000000000028,0.8500000000000014,2001.0,2003,0,fir,0,50.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6193,abco,DBH_Post,76.2,2003,1.0,2.0,-1.7999999999999972,-0.8999999999999986,2001.0,2003,0,fir,0,76.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6194,abco,DBH_Post,99.8,2003,1.0,2.0,2.799999999999997,1.3999999999999986,2001.0,2003,0,fir,0,99.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6195,abco,DBH_Post,54.0,2003,1.0,2.0,1.0,0.5,2001.0,2003,0,fir,0,54.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6196,abco,DBH_Post,38.3,2003,1.0,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,0,fir,0,38.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6197,abco,DBH_Post,68.5,2003,1.0,2.0,1.5,0.75,2001.0,2003,0,fir,0,68.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6198,abco,DBH_Post,16.8,2003,1.0,2.0,-0.1999999999999993,-0.0999999999999996,2001.0,2003,0,fir,0,16.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6199,abco,DBH_Post,37.2,2003,1.0,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,0,fir,0,37.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6200,abco,DBH_Post,16.7,2003,1.0,2.0,0.6999999999999993,0.3499999999999996,2001.0,2003,0,fir,0,16.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6298,abco,DBH_Post,62.8,2003,1.0,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,0,fir,0,62.8,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6299,abco,DBH_Post,88.9,2003,1.0,2.0,0.9000000000000057,0.4500000000000028,2001.0,2003,0,fir,0,88.9,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6387,abco,DBH_Post,66.4,2003,1.0,,,,2001.0,2003,0,fir,0,66.4,Burn Only,fir,,2003
Burn,bn3,bn3_6388,abco,DBH_Post,80.4,2003,1.0,,,,2001.0,2003,0,fir,0,80.4,Burn Only,fir,,2003
Burn,bn3,bn3_6389,abco,DBH_Post,61.1,2003,1.0,2.0,0.1000000000000014,0.0500000000000007,2001.0,2003,0,fir,0,61.1,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6396,cade,DBH_Post,18.2,2003,1.0,2.0,1.1999999999999993,0.5999999999999996,2001.0,2003,0,cedar,0,18.2,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6397,abco,DBH_Post,43.7,2003,1.0,2.0,0.7000000000000028,0.3500000000000014,2001.0,2003,0,fir,0,43.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6398,abco,DBH_Post,15.3,2003,1.0,2.0,0.3000000000000007,0.1500000000000003,2001.0,2003,0,fir,0,15.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6399,abco,DBH_Post,30.3,2003,1.0,2.0,-0.6999999999999993,-0.3499999999999996,2001.0,2003,0,fir,0,30.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6400,abco,DBH_Post,25.9,2003,1.0,2.0,0.8999999999999986,0.4499999999999993,2001.0,2003,0,fir,0,25.9,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6609,abco,DBH_Post,47.3,2003,1.0,2.0,2.299999999999997,1.1499999999999986,2001.0,2003,0,fir,0,47.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6610,abco,DBH_Post,19.0,2003,1.0,2.0,1.0,0.5,2001.0,2003,0,fir,0,19.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6613,abco,DBH_Post,81.7,2003,1.0,2.0,1.7000000000000028,0.8500000000000014,2001.0,2003,0,fir,0,81.7,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6614,abco,DBH_Post,111.6,2003,1.0,2.0,-0.4000000000000057,-0.2000000000000028,2001.0,2003,0,fir,0,111.6,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6619,abco,DBH_Post,25.0,2003,1.0,2.0,-1.0,-0.5,2001.0,2003,0,fir,0,25.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6620,abco,DBH_Post,82.9,2003,1.0,2.0,-0.0999999999999943,-0.0499999999999971,2001.0,2003,0,fir,0,82.9,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6622,cade,DBH_Post,58.6,2003,1.0,2.0,-1.3999999999999986,-0.6999999999999993,2001.0,2003,0,cedar,0,58.6,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6623,abco,DBH_Post,93.4,2003,1.0,2.0,-0.5999999999999943,-0.2999999999999971,2001.0,2003,0,fir,0,93.4,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6626,cade,DBH_Post,56.9,2003,1.0,2.0,0.8999999999999986,0.4499999999999993,2001.0,2003,0,cedar,0,56.9,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6628,abco,DBH_Post,80.5,2003,1.0,2.0,1.5,0.75,2001.0,2003,0,fir,0,80.5,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6633,abco,DBH_Post,87.0,2003,1.0,2.0,0.0,0.0,2001.0,2003,0,fir,0,87.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6643,cade,DBH_Post,166.9,2003,1.0,2.0,-1.0999999999999943,-0.5499999999999972,2001.0,2003,0,cedar,0,166.9,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6655,abco,DBH_Post,19.0,2003,1.0,2.0,0.0,0.0,2001.0,2003,0,fir,0,19.0,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6659,cade,DBH_Post,39.7,2003,1.0,2.0,-2.299999999999997,-1.1499999999999986,2001.0,2003,0,cedar,0,39.7,Burn Only,cedar,2001.0,2003
Burn,bn3,bn3_6660,abco,DBH_Post,48.2,2003,1.0,2.0,1.2000000000000028,0.6000000000000014,2001.0,2003,0,fir,0,48.2,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6661,pila,DBH_Post,128.7,2003,1.0,2.0,-0.3000000000000113,-0.1500000000000056,2001.0,2003,0,white_pine,0,128.7,Burn Only,pine,2001.0,2003
Burn,bn3,bn3_6662,abco,DBH_Post,37.3,2003,1.0,2.0,1.2999999999999972,0.6499999999999986,2001.0,2003,0,fir,0,37.3,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6663,abco,DBH_Post,98.2,2003,1.0,2.0,7.200000000000003,3.6000000000000014,2001.0,2003,0,fir,1,91.11428571428571,Burn Only,fir,2001.0,2003
Burn,bn3,bn3_6664,cade,DBH_Post,22.6,2003,1.0,2.0,0.6000000000000014,0.3000000000000007,2001.0,2003,0,cedar,0,22.6,Burn Only,cedar,2001.0,2003
