Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
None,un1,un1_6521,abco,DBH_10Post,24.7,2011,1.0,9.0,5.300000000000001,0.588888888888889,2002.0,2011,0,fir,0,24.7,Control,fir,2002.0,2011
None,un1,un1_6527,abco,DBH_10Post,21.1,2011,1.0,9.0,5.400000000000002,0.6000000000000002,2002.0,2011,0,fir,0,21.1,Control,fir,2002.0,2011
None,un1,un1_6528,abco,DBH_10Post,30.0,2011,1.0,9.0,5.300000000000001,0.588888888888889,2002.0,2011,0,fir,0,30.0,Control,fir,2002.0,2011
None,un1,un1_6532,abco,DBH_10Post,28.2,2011,1.0,9.0,5.199999999999999,0.5777777777777777,2002.0,2011,0,fir,0,28.2,Control,fir,2002.0,2011
None,un1,un1_6533,abco,DBH_10Post,20.7,2011,1.0,9.0,4.699999999999999,0.5222222222222221,2002.0,2011,0,fir,0,20.7,Control,fir,2002.0,2011
None,un1,un1_6539,abco,DBH_10Post,20.2,2011,1.0,9.0,4.699999999999999,0.5222222222222221,2002.0,2011,0,fir,0,20.2,Control,fir,2002.0,2011
None,un1,un1_6546,abco,DBH_10Post,18.9,2011,1.0,9.0,3.6999999999999993,0.411111111111111,2002.0,2011,0,fir,0,18.9,Control,fir,2002.0,2011
None,un1,un1_6561,abco,DBH_10Post,27.2,2011,1.0,9.0,3.599999999999998,0.3999999999999997,2002.0,2011,0,fir,0,27.2,Control,fir,2002.0,2011
None,un1,un1_6563,abco,DBH_10Post,18.2,2011,1.0,9.0,2.5,0.2777777777777778,2002.0,2011,0,fir,0,18.2,Control,fir,2002.0,2011
None,un1,un1_6568,abco,DBH_10Post,50.5,2011,1.0,9.0,-3.0,-0.3333333333333333,2002.0,2011,0,fir,0,50.5,Control,fir,2002.0,2011
None,un1,un1_6577,abco,DBH_10Post,30.6,2011,1.0,9.0,3.700000000000003,0.4111111111111114,2002.0,2011,0,fir,0,30.6,Control,fir,2002.0,2011
None,un1,un1_6578,abco,DBH_10Post,52.7,2011,1.0,9.0,3.700000000000003,0.4111111111111114,2002.0,2011,0,fir,0,52.7,Control,fir,2002.0,2011
None,un1,un1_6579,abco,DBH_10Post,112.5,2011,1.0,3.0,0.4000000000000057,0.1333333333333352,2008.0,2011,0,fir,0,112.5,Control,fir,2008.0,2011
None,un1,un1_6582,abco,DBH_10Post,44.5,2011,1.0,9.0,4.0,0.4444444444444444,2002.0,2011,0,fir,0,44.5,Control,fir,2002.0,2011
None,un1,un1_6587,abco,DBH_10Post,55.9,2011,1.0,9.0,3.699999999999996,0.4111111111111106,2002.0,2011,0,fir,0,55.9,Control,fir,2002.0,2011
None,un1,un1_6589,abco,DBH_10Post,50.3,2011,1.0,9.0,4.299999999999997,0.4777777777777774,2002.0,2011,0,fir,0,50.3,Control,fir,2002.0,2011
